State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`24,`000,STATE - GUJARAT,`01,`014,`0149,Raising of other animals,9,6,3,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`01,`015,`0000,Mixed farming,65,49,16,50,37,13,15,12,3,45,20,25,40,20,20,5,0,5
`24,`000,STATE - GUJARAT,`01,`015,`0150,Mixed farming,65,49,16,50,37,13,15,12,3,45,20,25,40,20,20,5,0,5
`24,`000,STATE - GUJARAT,`01,`016,`0000,Support activities to agriculture and post-harvest crop activities,1216,943,273,490,412,78,726,531,195,333,141,192,154,63,91,179,78,101
`24,`000,STATE - GUJARAT,`01,`016,`0161,Support activities for crop production,462,379,83,228,202,26,234,177,57,157,86,71,96,51,45,61,35,26
`24,`000,STATE - GUJARAT,`01,`016,`0162,Support activities for animal production,88,58,30,38,20,18,50,38,12,19,3,16,14,0,14,5,3,2
`24,`000,STATE - GUJARAT,`01,`016,`0163,Post-harvest crop activities,655,500,155,224,190,34,431,310,121,151,52,99,44,12,32,107,40,67
`24,`000,STATE - GUJARAT,`01,`016,`0164,Seed processing for propagation,11,6,5,0,0,0,11,6,5,6,0,6,0,0,0,6,0,6
`24,`000,STATE - GUJARAT,`01,`017,`0000,"Hunting, trapping and related service activities",1038,945,93,942,849,93,96,96,0,246,199,47,240,193,47,6,6,0
`24,`000,STATE - GUJARAT,`01,`017,`0170,"Hunting, trapping and related service activities",1038,945,93,942,849,93,96,96,0,246,199,47,240,193,47,6,6,0
`24,`000,STATE - GUJARAT,`02,`000,`0000,Forestry and logging,1379,1269,110,840,756,84,539,513,26,177,82,95,138,57,81,39,25,14
`24,`000,STATE - GUJARAT,`02,`021,`0000,Silviculture and other forestry activities,22,20,2,6,6,0,16,14,2,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`02,`021,`0210,Silviculture and other forestry activities,22,20,2,6,6,0,16,14,2,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`02,`022,`0000,Logging,771,691,80,580,514,66,191,177,14,154,62,92,136,55,81,18,7,11
`24,`000,STATE - GUJARAT,`02,`022,`0220,Logging,771,691,80,580,514,66,191,177,14,154,62,92,136,55,81,18,7,11
`24,`000,STATE - GUJARAT,`02,`024,`0000,Support services to forestry,586,558,28,254,236,18,332,322,10,23,20,3,2,2,0,21,18,3
`24,`000,STATE - GUJARAT,`02,`024,`0240,Support services to forestry,586,558,28,254,236,18,332,322,10,23,20,3,2,2,0,21,18,3
`24,`000,STATE - GUJARAT,`03,`000,`0000,Fishing and aquaculture,823,785,38,658,636,22,165,149,16,38,17,21,24,6,18,14,11,3
`24,`000,STATE - GUJARAT,`03,`031,`0000,Fishing,800,768,32,638,622,16,162,146,16,38,17,21,24,6,18,14,11,3
`24,`000,STATE - GUJARAT,`03,`031,`0311,Marine fishing,791,759,32,638,622,16,153,137,16,32,14,18,24,6,18,8,8,0
`24,`000,STATE - GUJARAT,`03,`031,`0312,Freash water fishing,9,9,0,0,0,0,9,9,0,6,3,3,0,0,0,6,3,3
`24,`000,STATE - GUJARAT,`03,`032,`0000,Aquaculture,23,17,6,20,14,6,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`03,`032,`0321,Marine aquaculture,20,14,6,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`03,`032,`0322,Freshwater aquaculture,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`05,`000,`0000,Mining of coal and lignite,70,55,15,46,40,6,24,15,9,18,0,18,18,0,18,0,0,0
`24,`000,STATE - GUJARAT,`05,`051,`0000,Mining of hard coal,56,44,12,38,32,6,18,12,6,12,0,12,12,0,12,0,0,0
`24,`000,STATE - GUJARAT,`05,`051,`0510,Mining of hard coal,56,44,12,38,32,6,18,12,6,12,0,12,12,0,12,0,0,0
`24,`000,STATE - GUJARAT,`05,`052,`0000,Mining of lignite,14,11,3,8,8,0,6,3,3,6,0,6,6,0,6,0,0,0
`24,`000,STATE - GUJARAT,`05,`052,`0520,Mining of lignite,14,11,3,8,8,0,6,3,3,6,0,6,6,0,6,0,0,0
`24,`000,STATE - GUJARAT,`06,`000,`0000,Extraction of crude petroleum and natural gas,989,966,23,182,176,6,807,790,17,74,71,3,12,12,0,62,59,3
`24,`000,STATE - GUJARAT,`06,`061,`0000,Extraction of crude petroleum,870,849,21,156,150,6,714,699,15,65,62,3,12,12,0,53,50,3
`24,`000,STATE - GUJARAT,`06,`061,`0610,Extraction of crude petroleum,870,849,21,156,150,6,714,699,15,65,62,3,12,12,0,53,50,3
`24,`000,STATE - GUJARAT,`06,`062,`0000,Extraction of natural gas,119,117,2,26,26,0,93,91,2,9,9,0,0,0,0,9,9,0
`24,`000,STATE - GUJARAT,`06,`062,`0620,Extraction of natural gas,119,117,2,26,26,0,93,91,2,9,9,0,0,0,0,9,9,0
`24,`000,STATE - GUJARAT,`07,`000,`0000,Mining of metal ores,23,21,2,18,16,2,5,5,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`07,`072,`0000,Mining of non-ferrous metal ores,23,21,2,18,16,2,5,5,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`07,`072,`0729,Mining of other non-ferrous metal ores,23,21,2,18,16,2,5,5,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`08,`000,`0000,Other mining and quarrying,2813,2473,340,1716,1504,212,1097,969,128,274,162,112,165,73,92,109,89,20
`24,`000,STATE - GUJARAT,`08,`081,`0000,"Quarrying of stone, sand and clay",1863,1646,217,1120,992,128,743,654,89,107,54,53,77,37,40,30,17,13
`24,`000,STATE - GUJARAT,`08,`081,`0810,"Quarrying of stone, sand and clay",1863,1646,217,1120,992,128,743,654,89,107,54,53,77,37,40,30,17,13
`24,`000,STATE - GUJARAT,`08,`089,`0000,Mining and quarrying n.e.c.,950,827,123,596,512,84,354,315,39,167,108,59,88,36,52,79,72,7
`24,`000,STATE - GUJARAT,`08,`089,`0891,Mining of chemical and fertilizer minerals,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`08,`089,`0893,Extraction of salt,419,352,67,250,198,52,169,154,15,142,93,49,78,36,42,64,57,7
`24,`000,STATE - GUJARAT,`08,`089,`0899,Other mining and quarrying n.e.c.,528,472,56,346,314,32,182,158,24,25,15,10,10,0,10,15,15,0
`24,`000,STATE - GUJARAT,`09,`000,`0000,Mining support service activities,11,9,2,8,6,2,3,3,0,3,3,0,0,0,0,3,3,0
`24,`000,STATE - GUJARAT,`09,`091,`0000,Support activities for petroleum and natural gas mining,9,9,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`09,`091,`0910,Support activities for petroleum and natural gas mining,9,9,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`09,`099,`0000,Support activities for other mining and quarrying,2,0,2,2,0,2,0,0,0,3,3,0,0,0,0,3,3,0
`24,`000,STATE - GUJARAT,`09,`099,`0990,Support activities for other mining and quarrying,2,0,2,2,0,2,0,0,0,3,3,0,0,0,0,3,3,0
`24,`000,STATE - GUJARAT,`10,`000,`0000,Manufacture of food products,7557,6136,1421,2995,2407,588,4562,3729,833,1102,501,601,611,236,375,491,265,226
`24,`000,STATE - GUJARAT,`10,`101,`0000,Processing and preserving of meat,155,146,9,144,135,9,11,11,0,81,57,24,81,57,24,0,0,0
`24,`000,STATE - GUJARAT,`10,`101,`1010,Processing and preserving of meat,155,146,9,144,135,9,11,11,0,81,57,24,81,57,24,0,0,0
`24,`000,STATE - GUJARAT,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",935,637,298,230,156,74,705,481,224,78,35,43,0,0,0,78,35,43
`24,`000,STATE - GUJARAT,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",935,637,298,230,156,74,705,481,224,78,35,43,0,0,0,78,35,43
`24,`000,STATE - GUJARAT,`10,`103,`0000,Processing and preserving of fruit and vegetables,149,118,31,8,6,2,141,112,29,28,17,11,6,6,0,22,11,11
`24,`000,STATE - GUJARAT,`10,`103,`1030,Processing and preserving of fruit and vegetables,149,118,31,8,6,2,141,112,29,28,17,11,6,6,0,22,11,11
`24,`000,STATE - GUJARAT,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,651,605,46,272,248,24,379,357,22,77,31,46,42,18,24,35,13,22
`24,`000,STATE - GUJARAT,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,651,605,46,272,248,24,379,357,22,77,31,46,42,18,24,35,13,22
`24,`000,STATE - GUJARAT,`10,`105,`0000,Manufacture of dairy products,1546,1339,207,726,594,132,820,745,75,406,108,298,322,58,264,84,50,34
`24,`000,STATE - GUJARAT,`10,`105,`1050,Manufacture of dairy products,1546,1339,207,726,594,132,820,745,75,406,108,298,322,58,264,84,50,34
`24,`000,STATE - GUJARAT,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",1042,926,116,257,236,21,785,690,95,84,67,17,18,18,0,66,49,17
`24,`000,STATE - GUJARAT,`10,`106,`1061,Manufacture of grain mill products,733,628,105,239,218,21,494,410,84,67,53,14,12,12,0,55,41,14
`24,`000,STATE - GUJARAT,`10,`106,`1062,Manufacture of starches and starch products,309,298,11,18,18,0,291,280,11,17,14,3,6,6,0,11,8,3
`24,`000,STATE - GUJARAT,`10,`107,`0000,Manufacture of other food products,3020,2323,697,1314,1002,312,1706,1321,385,345,183,162,142,79,63,203,104,99
`24,`000,STATE - GUJARAT,`10,`107,`1071,Manufacture of bakery products,431,379,52,126,94,32,305,285,20,71,58,13,20,13,7,51,45,6
`24,`000,STATE - GUJARAT,`10,`107,`1072,Manufacture of sugar,451,436,15,242,236,6,209,200,9,14,9,5,6,6,0,8,3,5
`24,`000,STATE - GUJARAT,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",335,222,113,72,46,26,263,176,87,20,14,6,12,12,0,8,2,6
`24,`000,STATE - GUJARAT,`10,`107,`1075,Manufacture of prepared meals and dishes,141,112,29,38,32,6,103,80,23,39,8,31,14,2,12,25,6,19
`24,`000,STATE - GUJARAT,`10,`107,`1079,Manufacture of other food products n.e.c.,1662,1174,488,836,594,242,826,580,246,201,94,107,90,46,44,111,48,63
`24,`000,STATE - GUJARAT,`10,`108,`0000,Manufacture of prepared animal feeds,59,42,17,44,30,14,15,12,3,3,3,0,0,0,0,3,3,0
`24,`000,STATE - GUJARAT,`10,`108,`1080,Manufacture of prepared animal feeds,59,42,17,44,30,14,15,12,3,3,3,0,0,0,0,3,3,0
`24,`000,STATE - GUJARAT,`11,`000,`0000,Manufacture of beverages,590,535,55,196,190,6,394,345,49,30,27,3,12,12,0,18,15,3
`24,`000,STATE - GUJARAT,`11,`110,`0000,Manufacture of beverages,590,535,55,196,190,6,394,345,49,30,27,3,12,12,0,18,15,3
`24,`000,STATE - GUJARAT,`11,`110,`1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",10,6,4,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,580,529,51,196,190,6,384,339,45,30,27,3,12,12,0,18,15,3
`24,`000,STATE - GUJARAT,`12,`000,`0000,Manufacture of tobacco products,271,211,60,49,37,12,222,174,48,15,8,7,1,0,1,14,8,6
`24,`000,STATE - GUJARAT,`12,`120,`0000,Manufacture of tobacco products,271,211,60,49,37,12,222,174,48,15,8,7,1,0,1,14,8,6
`24,`000,STATE - GUJARAT,`12,`120,`1200,Manufacture of tobacco products,271,211,60,49,37,12,222,174,48,15,8,7,1,0,1,14,8,6
`24,`000,STATE - GUJARAT,`13,`000,`0000,Manufacture of textiles,28437,24323,4114,7908,6524,1384,20529,17799,2730,3115,1228,1887,1620,512,1108,1495,716,779
`24,`000,STATE - GUJARAT,`13,`131,`0000,"Spinning, weaving and finishing of textiles",22611,19854,2757,6697,5708,989,15914,14146,1768,2214,1012,1202,1244,430,814,970,582,388
`24,`000,STATE - GUJARAT,`13,`131,`1311,Preparation and spinning of textile fibres,9448,8584,864,2065,1870,195,7383,6714,669,738,498,240,354,226,128,384,272,112
`24,`000,STATE - GUJARAT,`13,`131,`1312,Weaving of textiles,7386,6394,992,3484,2827,657,3902,3567,335,1042,306,736,772,144,628,270,162,108
`24,`000,STATE - GUJARAT,`13,`131,`1313,Finishing of textiles,5777,4876,901,1148,1011,137,4629,3865,764,434,208,226,118,60,58,316,148,168
`24,`000,STATE - GUJARAT,`13,`139,`0000,Manufacture of other textiles,5826,4469,1357,1211,816,395,4615,3653,962,901,216,685,376,82,294,525,134,391
`24,`000,STATE - GUJARAT,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,77,56,21,42,24,18,35,32,3,24,0,24,24,0,24,0,0,0
`24,`000,STATE - GUJARAT,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",104,75,29,46,46,0,58,29,29,27,11,16,12,2,10,15,9,6
`24,`000,STATE - GUJARAT,`13,`139,`1393,Manufacture of carpets and rugs,203,155,48,116,96,20,87,59,28,18,12,6,12,6,6,6,6,0
`24,`000,STATE - GUJARAT,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",742,590,152,375,294,81,367,296,71,112,50,62,86,44,42,26,6,20
`24,`000,STATE - GUJARAT,`13,`139,`1399,Manufacture of other textiles n.e.c.,4700,3593,1107,632,356,276,4068,3237,831,720,143,577,242,30,212,478,113,365
`24,`000,STATE - GUJARAT,`14,`000,`0000,Manufacture of wearing apparel,12918,9309,3609,3045,2319,726,9873,6990,2883,1758,519,1239,626,198,428,1132,321,811
`24,`000,STATE - GUJARAT,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",12543,8988,3555,2965,2247,718,9578,6741,2837,1742,513,1229,620,192,428,1122,321,801
`24,`000,STATE - GUJARAT,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",12543,8988,3555,2965,2247,718,9578,6741,2837,1742,513,1229,620,192,428,1122,321,801
`24,`000,STATE - GUJARAT,`14,`142,`0000,Manufacture of articles of fur,90,83,7,18,18,0,72,65,7,14,6,8,6,6,0,8,0,8
`24,`000,STATE - GUJARAT,`14,`142,`1420,Manufacture of articles of fur,90,83,7,18,18,0,72,65,7,14,6,8,6,6,0,8,0,8
`24,`000,STATE - GUJARAT,`14,`143,`0000,Manufacture of knitted and crocheted apparel,285,238,47,62,54,8,223,184,39,2,0,2,0,0,0,2,0,2
`24,`000,STATE - GUJARAT,`14,`143,`1430,Manufacture of knitted and crocheted apparel,285,238,47,62,54,8,223,184,39,2,0,2,0,0,0,2,0,2
`24,`000,STATE - GUJARAT,`15,`000,`0000,Manufacture of leather and related products,2578,2428,150,1009,947,62,1569,1481,88,276,190,86,179,124,55,97,66,31
`24,`000,STATE - GUJARAT,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",689,636,53,389,362,27,300,274,26,166,110,56,150,97,53,16,13,3
`24,`000,STATE - GUJARAT,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,473,432,41,307,286,21,166,146,20,145,103,42,132,90,42,13,13,0
`24,`000,STATE - GUJARAT,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",216,204,12,82,76,6,134,128,6,21,7,14,18,7,11,3,0,3
`24,`000,STATE - GUJARAT,`15,`152,`0000,Manufacture of footwear,1889,1792,97,620,585,35,1269,1207,62,110,80,30,29,27,2,81,53,28
`24,`000,STATE - GUJARAT,`15,`152,`1520,Manufacture of footwear,1889,1792,97,620,585,35,1269,1207,62,110,80,30,29,27,2,81,53,28
`24,`000,STATE - GUJARAT,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",9283,7207,2076,6191,4630,1561,3092,2577,515,3583,1226,2357,3223,1015,2208,360,211,149
`24,`000,STATE - GUJARAT,`16,`161,`0000,Sawmilling and planing of wood,539,498,41,194,192,2,345,306,39,48,42,6,6,0,6,42,42,0
`24,`000,STATE - GUJARAT,`16,`161,`1610,Saw milling and planing of wood,539,498,41,194,192,2,345,306,39,48,42,6,6,0,6,42,42,0
`24,`000,STATE - GUJARAT,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",8744,6709,2035,5997,4438,1559,2747,2271,476,3535,1184,2351,3217,1015,2202,318,169,149
`24,`000,STATE - GUJARAT,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",122,102,20,44,34,10,78,68,10,18,18,0,0,0,0,18,18,0
`24,`000,STATE - GUJARAT,`16,`162,`1622,Manufacture of builders’ carpentry and joinery,1756,1712,44,653,628,25,1103,1084,19,120,108,12,42,35,7,78,73,5
`24,`000,STATE - GUJARAT,`16,`162,`1623,Manufacture of wooden containers,3193,2171,1022,2842,1969,873,351,202,149,1665,462,1203,1568,439,1129,97,23,74
`24,`000,STATE - GUJARAT,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",3673,2724,949,2458,1807,651,1215,917,298,1732,596,1136,1607,541,1066,125,55,70
`24,`000,STATE - GUJARAT,`17,`000,`0000,Manufacture of paper and paper products,1613,1334,279,613,531,82,1000,803,197,145,114,31,68,62,6,77,52,25
`24,`000,STATE - GUJARAT,`17,`170,`0000,Manufacture of paper and paper products,1613,1334,279,613,531,82,1000,803,197,145,114,31,68,62,6,77,52,25
`24,`000,STATE - GUJARAT,`17,`170,`1701,"Manufacture of pulp, paper and paperboard",258,224,34,135,115,20,123,109,14,33,30,3,24,24,0,9,6,3
`24,`000,STATE - GUJARAT,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,439,350,89,96,80,16,343,270,73,33,27,6,14,14,0,19,13,6
`24,`000,STATE - GUJARAT,`17,`170,`1709,Manufacture of other articles of paper and paperboard,916,760,156,382,336,46,534,424,110,79,57,22,30,24,6,49,33,16
`24,`000,STATE - GUJARAT,`18,`000,`0000,Printing and reproduction of recorded media,2809,2651,158,228,228,0,2581,2423,158,124,119,5,23,23,0,101,96,5
`24,`000,STATE - GUJARAT,`18,`181,`0000,Printing and service activities related to printing,2809,2651,158,228,228,0,2581,2423,158,124,119,5,23,23,0,101,96,5
`24,`000,STATE - GUJARAT,`18,`181,`1811,Printing,672,640,32,68,68,0,604,572,32,30,25,5,6,6,0,24,19,5
`24,`000,STATE - GUJARAT,`18,`181,`1812,Service activities related to printing,2137,2011,126,160,160,0,1977,1851,126,94,94,0,17,17,0,77,77,0
`24,`000,STATE - GUJARAT,`19,`000,`0000,Manufacture of coke and refined petroleum products,1668,1579,89,489,463,26,1179,1116,63,93,85,8,26,26,0,67,59,8
`24,`000,STATE - GUJARAT,`19,`191,`0000,Manufacture of coke oven products,34,34,0,31,31,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`19,`191,`1910,Manufacture of coke oven products,34,34,0,31,31,0,3,3,0,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`19,`192,`0000,Manufacture of refined petroleum products,1634,1545,89,458,432,26,1176,1113,63,93,85,8,26,26,0,67,59,8
`24,`000,STATE - GUJARAT,`19,`192,`1920,Manufacture of refined petroleum products,1634,1545,89,458,432,26,1176,1113,63,93,85,8,26,26,0,67,59,8
`24,`000,STATE - GUJARAT,`20,`000,`0000,Manufacture of chemicals and chemical products,9379,8142,1237,2305,2056,249,7074,6086,988,596,360,236,161,145,16,435,215,220
`24,`000,STATE - GUJARAT,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",4803,4566,237,1081,1042,39,3722,3524,198,220,202,18,96,88,8,124,114,10
`24,`000,STATE - GUJARAT,`20,`201,`2011,Manufacture of basic chemicals,3756,3568,188,904,873,31,2852,2695,157,176,166,10,70,70,0,106,96,10
`24,`000,STATE - GUJARAT,`20,`201,`2012,Manufacture of fertilizers and nitrogen compounds,923,887,36,155,147,8,768,740,28,30,22,8,14,6,8,16,16,0
`24,`000,STATE - GUJARAT,`20,`201,`2013,Manufacture of plastics and synthetic rubber in primary forms,124,111,13,22,22,0,102,89,13,14,14,0,12,12,0,2,2,0
`24,`000,STATE - GUJARAT,`20,`202,`0000,Manufacture of other chemical products,4541,3547,994,1218,1008,210,3323,2539,784,376,158,218,65,57,8,311,101,210
`24,`000,STATE - GUJARAT,`20,`202,`2021,Manufacture of pesticides and other agrochemical products,185,180,5,39,39,0,146,141,5,13,13,0,7,7,0,6,6,0
`24,`000,STATE - GUJARAT,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",713,675,38,183,173,10,530,502,28,37,35,2,20,20,0,17,15,2
`24,`000,STATE - GUJARAT,`20,`202,`2023,"Manufacture of soap and detergents, cleaning and polishing preparations,",2802,1914,888,763,571,192,2039,1343,696,309,93,216,38,30,8,271,63,208
`24,`000,STATE - GUJARAT,`20,`202,`2029,Manufacture of other chemical products n.e.c.,841,778,63,233,225,8,608,553,55,17,17,0,0,0,0,17,17,0
`24,`000,STATE - GUJARAT,`20,`203,`0000,Manufacture of man-made fibres,35,29,6,6,6,0,29,23,6,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`20,`203,`2030,Manufacture of man-made fibres,35,29,6,6,6,0,29,23,6,0,0,0,0,0,0,0,0,0
`24,`000,STATE - GUJARAT,`21,`000,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4302,3775,527,1695,1497,198,2607,2278,329,394,291,103,159,117,42,235,174,61
`24,`000,STATE - GUJARAT,`21,`210,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4302,3775,527,1695,1497,198,2607,2278,329,394,291,103,159,117,42,235,174,61
`24,`000,STATE - GUJARAT,`21,`210,`2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical",4302,3775,527,1695,1497,198,2607,2278,329,394,291,103,159,117,42,235,174,61
`24,`000,STATE - GUJARAT,`22,`000,`0000,Manufacture of rubber and plastics products,8097,6473,1624,1685,1394,291,6412,5079,1333,526,331,195,135,72,63,391,259,132
`24,`000,STATE - GUJARAT,`22,`221,`0000,Manufacture of rubber products,844,778,66,234,216,18,610,562,48,70,54,16,32,22,10,38,32,6
`24,`000,STATE - GUJARAT,`22,`221,`2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of,442,420,22,122,114,8,320,306,14,27,25,2,6,4,2,21,21,0
`24,`000,STATE - GUJARAT,`22,`221,`2219,Manufacture of other rubber products,402,358,44,112,102,10,290,256,34,43,29,14,26,18,8,17,11,6
`24,`000,STATE - GUJARAT,`22,`222,`0000,Manufacture of plastics products,7253,5695,1558,1451,1178,273,5802,4517,1285,456,277,179,103,50,53,353,227,126
`24,`000,STATE - GUJARAT,`22,`222,`2220,Manufacture of plastics products,7253,5695,1558,1451,1178,273,5802,4517,1285,456,277,179,103,50,53,353,227,126
`24,`000,STATE - GUJARAT,`23,`000,`0000,Manufacture of other non-metallic mineral products,15240,12673,2567,7198,5910,1288,8042,6763,1279,1368,740,628,876,444,432,492,296,196
