State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`12,`000,STATE - ARUNACHAL PRADESH,`05,`052,`0000,Mining of lignite,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`05,`052,`0520,Mining of lignite,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`06,`000,`0000,Extraction of crude petroleum and natural gas,114,108,6,83,77,6,31,31,0,1,0,1,0,0,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`06,`061,`0000,Extraction of crude petroleum,108,102,6,79,73,6,29,29,0,1,0,1,0,0,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`06,`061,`0610,Extraction of crude petroleum,108,102,6,79,73,6,29,29,0,1,0,1,0,0,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`06,`062,`0000,Extraction of natural gas,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`06,`062,`0620,Extraction of natural gas,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`07,`000,`0000,Mining of metal ores,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`07,`072,`0000,Mining of non-ferrous metal ores,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`07,`072,`0729,Mining of other non-ferrous metal ores,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`08,`000,`0000,Other mining and quarrying,680,573,107,567,484,83,113,89,24,98,48,50,77,37,40,21,11,10
`12,`000,STATE - ARUNACHAL PRADESH,`08,`081,`0000,"Quarrying of stone, sand and clay",590,500,90,497,428,69,93,72,21,91,42,49,72,32,40,19,10,9
`12,`000,STATE - ARUNACHAL PRADESH,`08,`081,`0810,"Quarrying of stone, sand and clay",590,500,90,497,428,69,93,72,21,91,42,49,72,32,40,19,10,9
`12,`000,STATE - ARUNACHAL PRADESH,`08,`089,`0000,Mining and quarrying n.e.c.,90,73,17,70,56,14,20,17,3,7,6,1,5,5,0,2,1,1
`12,`000,STATE - ARUNACHAL PRADESH,`08,`089,`0891,Mining of chemical and fertilizer minerals,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`08,`089,`0899,Other mining and quarrying n.e.c.,90,73,17,70,56,14,20,17,3,6,5,1,4,4,0,2,1,1
`12,`000,STATE - ARUNACHAL PRADESH,`09,`000,`0000,Mining support service activities,59,54,5,50,48,2,9,6,3,9,9,0,9,9,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`09,`091,`0000,Support activities for petroleum and natural gas mining,11,11,0,10,10,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`09,`091,`0910,Support activities for petroleum and natural gas mining,11,11,0,10,10,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`09,`099,`0000,Support activities for other mining and quarrying,48,43,5,40,38,2,8,5,3,9,9,0,9,9,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`09,`099,`0990,Support activities for other mining and quarrying,48,43,5,40,38,2,8,5,3,9,9,0,9,9,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`000,`0000,Manufacture of food products,1351,941,410,975,643,332,376,298,78,374,185,189,275,116,159,99,69,30
`12,`000,STATE - ARUNACHAL PRADESH,`10,`101,`0000,Processing and preserving of meat,9,9,0,5,5,0,4,4,0,13,0,13,12,0,12,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`10,`101,`1010,Processing and preserving of meat,9,9,0,5,5,0,4,4,0,13,0,13,12,0,12,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",1,1,0,1,1,0,0,0,0,6,6,0,6,6,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",1,1,0,1,1,0,0,0,0,6,6,0,6,6,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`103,`0000,Processing and preserving of fruit and vegetables,146,112,34,84,54,30,62,58,4,58,43,15,40,26,14,18,17,1
`12,`000,STATE - ARUNACHAL PRADESH,`10,`103,`1030,Processing and preserving of fruit and vegetables,146,112,34,84,54,30,62,58,4,58,43,15,40,26,14,18,17,1
`12,`000,STATE - ARUNACHAL PRADESH,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`105,`0000,Manufacture of dairy products,156,109,47,116,83,33,40,26,14,65,26,39,54,18,36,11,8,3
`12,`000,STATE - ARUNACHAL PRADESH,`10,`105,`1050,Manufacture of dairy products,156,109,47,116,83,33,40,26,14,65,26,39,54,18,36,11,8,3
`12,`000,STATE - ARUNACHAL PRADESH,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",442,264,178,393,223,170,49,41,8,125,49,76,112,42,70,13,7,6
`12,`000,STATE - ARUNACHAL PRADESH,`10,`106,`1061,Manufacture of grain mill products,438,262,176,390,222,168,48,40,8,122,47,75,110,41,69,12,6,6
`12,`000,STATE - ARUNACHAL PRADESH,`10,`106,`1062,Manufacture of starches and starch products,4,2,2,3,1,2,1,1,0,3,2,1,2,1,1,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`0000,Manufacture of other food products,597,446,151,376,277,99,221,169,52,106,60,46,51,24,27,55,36,19
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1071,Manufacture of bakery products,133,121,12,52,45,7,81,76,5,12,9,3,1,0,1,11,9,2
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1072,Manufacture of sugar,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",13,13,0,7,7,0,6,6,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1075,Manufacture of prepared meals and dishes,157,107,50,75,52,23,82,55,27,52,28,24,33,16,17,19,12,7
`12,`000,STATE - ARUNACHAL PRADESH,`10,`107,`1079,Manufacture of other food products n.e.c.,292,204,88,240,172,68,52,32,20,41,23,18,17,8,9,24,15,9
`12,`000,STATE - ARUNACHAL PRADESH,`11,`000,`0000,Manufacture of beverages,36,21,15,8,2,6,28,19,9,10,3,7,4,3,1,6,0,6
`12,`000,STATE - ARUNACHAL PRADESH,`11,`110,`0000,Manufacture of beverages,36,21,15,8,2,6,28,19,9,10,3,7,4,3,1,6,0,6
`12,`000,STATE - ARUNACHAL PRADESH,`11,`110,`1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",20,8,12,6,2,4,14,6,8,4,2,2,2,2,0,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`11,`110,`1102,Manufacture of wines,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`11,`110,`1103,Manufacture of malt liquors and malt,3,3,0,0,0,0,3,3,0,2,0,2,0,0,0,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,11,10,1,0,0,0,11,10,1,2,1,1,2,1,1,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`12,`000,`0000,Manufacture of tobacco products,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`12,`120,`0000,Manufacture of tobacco products,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`12,`120,`1200,Manufacture of tobacco products,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`13,`000,`0000,Manufacture of textiles,775,364,411,446,182,264,329,182,147,478,126,352,340,61,279,138,65,73
`12,`000,STATE - ARUNACHAL PRADESH,`13,`131,`0000,"Spinning, weaving and finishing of textiles",621,289,332,367,160,207,254,129,125,431,117,314,305,53,252,126,64,62
`12,`000,STATE - ARUNACHAL PRADESH,`13,`131,`1311,Preparation and spinning of textile fibres,312,226,86,188,124,64,124,102,22,162,99,63,71,36,35,91,63,28
`12,`000,STATE - ARUNACHAL PRADESH,`13,`131,`1312,Weaving of textiles,260,46,214,151,28,123,109,18,91,229,15,214,194,14,180,35,1,34
`12,`000,STATE - ARUNACHAL PRADESH,`13,`131,`1313,Finishing of textiles,49,17,32,28,8,20,21,9,12,40,3,37,40,3,37,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`0000,Manufacture of other textiles,154,75,79,79,22,57,75,53,22,47,9,38,35,8,27,12,1,11
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,25,1,24,21,0,21,4,1,3,4,0,4,1,0,1,3,0,3
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",62,51,11,16,10,6,46,41,5,3,1,2,3,1,2,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`1393,Manufacture of carpets and rugs,40,13,27,27,8,19,13,5,8,24,5,19,18,4,14,6,1,5
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",2,1,1,2,1,1,0,0,0,4,3,1,4,3,1,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`13,`139,`1399,Manufacture of other textiles n.e.c.,25,9,16,13,3,10,12,6,6,12,0,12,9,0,9,3,0,3
`12,`000,STATE - ARUNACHAL PRADESH,`14,`000,`0000,Manufacture of wearing apparel,877,778,99,332,286,46,545,492,53,117,63,54,76,40,36,41,23,18
`12,`000,STATE - ARUNACHAL PRADESH,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",867,771,96,326,281,45,541,490,51,99,62,37,60,39,21,39,23,16
`12,`000,STATE - ARUNACHAL PRADESH,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",867,771,96,326,281,45,541,490,51,99,62,37,60,39,21,39,23,16
`12,`000,STATE - ARUNACHAL PRADESH,`14,`142,`0000,Manufacture of articles of fur,5,4,1,4,4,0,1,0,1,4,1,3,2,1,1,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`14,`142,`1420,Manufacture of articles of fur,5,4,1,4,4,0,1,0,1,4,1,3,2,1,1,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`14,`143,`0000,Manufacture of knitted and crocheted apparel,5,3,2,2,1,1,3,2,1,14,0,14,14,0,14,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`14,`143,`1430,Manufacture of knitted and crocheted apparel,5,3,2,2,1,1,3,2,1,14,0,14,14,0,14,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`15,`000,`0000,Manufacture of leather and related products,59,26,33,25,3,22,34,23,11,30,5,25,27,3,24,3,2,1
`12,`000,STATE - ARUNACHAL PRADESH,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",16,5,11,11,0,11,5,5,0,10,1,9,8,0,8,2,1,1
`12,`000,STATE - ARUNACHAL PRADESH,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,9,1,8,8,0,8,1,1,0,8,0,8,8,0,8,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",7,4,3,3,0,3,4,4,0,2,1,1,0,0,0,2,1,1
`12,`000,STATE - ARUNACHAL PRADESH,`15,`152,`0000,Manufacture of footwear,43,21,22,14,3,11,29,18,11,20,4,16,19,3,16,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`15,`152,`1520,Manufacture of footwear,43,21,22,14,3,11,29,18,11,20,4,16,19,3,16,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",1832,1538,294,899,715,184,933,823,110,433,332,101,302,252,50,131,80,51
`12,`000,STATE - ARUNACHAL PRADESH,`16,`161,`0000,Sawmilling and planing of wood,714,615,99,422,347,75,292,268,24,174,151,23,150,140,10,24,11,13
`12,`000,STATE - ARUNACHAL PRADESH,`16,`161,`1610,Saw milling and planing of wood,714,615,99,422,347,75,292,268,24,174,151,23,150,140,10,24,11,13
`12,`000,STATE - ARUNACHAL PRADESH,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",1118,923,195,477,368,109,641,555,86,259,181,78,152,112,40,107,69,38
`12,`000,STATE - ARUNACHAL PRADESH,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",418,337,81,148,104,44,270,233,37,11,5,6,0,0,0,11,5,6
`12,`000,STATE - ARUNACHAL PRADESH,`16,`162,`1622,Manufacture of builders’ carpentry and joinery,21,21,0,17,17,0,4,4,0,13,13,0,13,13,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`16,`162,`1623,Manufacture of wooden containers,141,107,34,66,52,14,75,55,20,65,46,19,51,38,13,14,8,6
`12,`000,STATE - ARUNACHAL PRADESH,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",538,458,80,246,195,51,292,263,29,170,117,53,88,61,27,82,56,26
`12,`000,STATE - ARUNACHAL PRADESH,`17,`000,`0000,Manufacture of paper and paper products,14,10,4,11,7,4,3,3,0,3,2,1,2,2,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`17,`170,`0000,Manufacture of paper and paper products,14,10,4,11,7,4,3,3,0,3,2,1,2,2,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`17,`170,`1701,"Manufacture of pulp, paper and paperboard",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,11,9,2,8,6,2,3,3,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`17,`170,`1709,Manufacture of other articles of paper and paperboard,2,0,2,2,0,2,0,0,0,3,2,1,2,2,0,1,0,1
`12,`000,STATE - ARUNACHAL PRADESH,`18,`000,`0000,Printing and reproduction of recorded media,88,70,18,3,3,0,85,67,18,6,4,2,2,2,0,4,2,2
`12,`000,STATE - ARUNACHAL PRADESH,`18,`181,`0000,Printing and service activities related to printing,88,70,18,3,3,0,85,67,18,6,4,2,2,2,0,4,2,2
`12,`000,STATE - ARUNACHAL PRADESH,`18,`181,`1811,Printing,40,32,8,1,1,0,39,31,8,1,1,0,0,0,0,1,1,0
`12,`000,STATE - ARUNACHAL PRADESH,`18,`181,`1812,Service activities related to printing,48,38,10,2,2,0,46,36,10,5,3,2,2,2,0,3,1,2
`12,`000,STATE - ARUNACHAL PRADESH,`19,`000,`0000,Manufacture of coke and refined petroleum products,79,79,0,67,67,0,12,12,0,11,7,4,9,7,2,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`19,`191,`0000,Manufacture of coke oven products,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`19,`191,`1910,Manufacture of coke oven products,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`19,`192,`0000,Manufacture of refined petroleum products,77,77,0,66,66,0,11,11,0,11,7,4,9,7,2,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`19,`192,`1920,Manufacture of refined petroleum products,77,77,0,66,66,0,11,11,0,11,7,4,9,7,2,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`20,`000,`0000,Manufacture of chemicals and chemical products,41,38,3,15,13,2,26,25,1,3,1,2,1,1,0,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`20,`201,`2011,Manufacture of basic chemicals,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`20,`202,`0000,Manufacture of other chemical products,38,35,3,15,13,2,23,22,1,3,1,2,1,1,0,2,0,2
`12,`000,STATE - ARUNACHAL PRADESH,`20,`202,`2021,Manufacture of pesticides and other agrochemical products,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
`12,`000,STATE - ARUNACHAL PRADESH,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",7,5,2,3,2,1,4,3,1,0,0,0,0,0,0,0,0,0
