State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`19,`000,STATE - WEST BENGAL,`01,`014,`0143,Raising and breeding of camels and camelids,28,13,15,23,11,12,5,2,3,31,11,20,31,11,20,0,0,0
`19,`000,STATE - WEST BENGAL,`01,`014,`0144,Raising of sheep and goats,3590,1472,2118,3094,1113,1981,496,359,137,6531,1272,5259,6343,1205,5138,188,67,121
`19,`000,STATE - WEST BENGAL,`01,`014,`0145,Raising of swine/pigs,296,238,58,192,142,50,104,96,8,277,79,198,253,71,182,24,8,16
`19,`000,STATE - WEST BENGAL,`01,`014,`0146,Raising of poultry,10160,8029,2131,7834,5891,1943,2326,2138,188,7637,1374,6263,7298,1207,6091,339,167,172
`19,`000,STATE - WEST BENGAL,`01,`014,`0149,Raising of other animals,4660,3821,839,3774,3060,714,886,761,125,3695,1646,2049,3469,1496,1973,226,150,76
`19,`000,STATE - WEST BENGAL,`01,`015,`0000,Mixed farming,445,306,139,346,228,118,99,78,21,473,111,362,413,101,312,60,10,50
`19,`000,STATE - WEST BENGAL,`01,`015,`0150,Mixed farming,445,306,139,346,228,118,99,78,21,473,111,362,413,101,312,60,10,50
`19,`000,STATE - WEST BENGAL,`01,`016,`0000,Support activities to agriculture and post-harvest crop activities,25314,22587,2727,16992,15077,1915,8322,7510,812,12853,8377,4476,10932,6850,4082,1921,1527,394
`19,`000,STATE - WEST BENGAL,`01,`016,`0161,Support activities for crop production,22796,20577,2219,15383,13767,1616,7413,6810,603,11343,7878,3465,9617,6413,3204,1726,1465,261
`19,`000,STATE - WEST BENGAL,`01,`016,`0162,Support activities for animal production,134,110,24,95,81,14,39,29,10,85,13,72,80,10,70,5,3,2
`19,`000,STATE - WEST BENGAL,`01,`016,`0163,Post-harvest crop activities,2225,1790,435,1465,1184,281,760,606,154,1268,443,825,1157,393,764,111,50,61
`19,`000,STATE - WEST BENGAL,`01,`016,`0164,Seed processing for propagation,159,110,49,49,45,4,110,65,45,157,43,114,78,34,44,79,9,70
`19,`000,STATE - WEST BENGAL,`01,`017,`0000,"Hunting, trapping and related service activities",166,159,7,121,116,5,45,43,2,85,46,39,73,36,37,12,10,2
`19,`000,STATE - WEST BENGAL,`01,`017,`0170,"Hunting, trapping and related service activities",166,159,7,121,116,5,45,43,2,85,46,39,73,36,37,12,10,2
`19,`000,STATE - WEST BENGAL,`02,`000,`0000,Forestry and logging,18607,15418,3189,13649,11191,2458,4958,4227,731,11383,5019,6364,10350,4392,5958,1033,627,406
`19,`000,STATE - WEST BENGAL,`02,`021,`0000,Silviculture and other forestry activities,2958,2569,389,2080,1792,288,878,777,101,1109,599,510,947,493,454,162,106,56
`19,`000,STATE - WEST BENGAL,`02,`021,`0210,Silviculture and other forestry activities,2958,2569,389,2080,1792,288,878,777,101,1109,599,510,947,493,454,162,106,56
`19,`000,STATE - WEST BENGAL,`02,`022,`0000,Logging,8695,7284,1411,6636,5464,1172,2059,1820,239,6406,2873,3533,5776,2513,3263,630,360,270
`19,`000,STATE - WEST BENGAL,`02,`022,`0220,Logging,8695,7284,1411,6636,5464,1172,2059,1820,239,6406,2873,3533,5776,2513,3263,630,360,270
`19,`000,STATE - WEST BENGAL,`02,`023,`0000,Gathering of non-wood forest products,2879,1926,953,2389,1589,800,490,337,153,3311,1172,2139,3148,1083,2065,163,89,74
`19,`000,STATE - WEST BENGAL,`02,`023,`0230,Gathering of non-wood forest products,2879,1926,953,2389,1589,800,490,337,153,3311,1172,2139,3148,1083,2065,163,89,74
`19,`000,STATE - WEST BENGAL,`02,`024,`0000,Support services to forestry,4075,3639,436,2544,2346,198,1531,1293,238,557,375,182,479,303,176,78,72,6
`19,`000,STATE - WEST BENGAL,`02,`024,`0240,Support services to forestry,4075,3639,436,2544,2346,198,1531,1293,238,557,375,182,479,303,176,78,72,6
`19,`000,STATE - WEST BENGAL,`03,`000,`0000,Fishing and aquaculture,119709,114944,4765,97027,93072,3955,22682,21872,810,29898,24981,4917,27162,22466,4696,2736,2515,221
`19,`000,STATE - WEST BENGAL,`03,`031,`0000,Fishing,88336,85043,3293,72532,69715,2817,15804,15328,476,22153,18570,3583,20111,16665,3446,2042,1905,137
`19,`000,STATE - WEST BENGAL,`03,`031,`0311,Marine fishing,39436,37669,1767,33383,31843,1540,6053,5826,227,10930,8959,1971,10109,8213,1896,821,746,75
`19,`000,STATE - WEST BENGAL,`03,`031,`0312,Freash water fishing,48900,47374,1526,39149,37872,1277,9751,9502,249,11223,9611,1612,10002,8452,1550,1221,1159,62
`19,`000,STATE - WEST BENGAL,`03,`032,`0000,Aquaculture,31373,29901,1472,24495,23357,1138,6878,6544,334,7745,6411,1334,7051,5801,1250,694,610,84
`19,`000,STATE - WEST BENGAL,`03,`032,`0321,Marine aquaculture,26512,25232,1280,21463,20411,1052,5049,4821,228,6958,5726,1232,6416,5259,1157,542,467,75
`19,`000,STATE - WEST BENGAL,`03,`032,`0322,Freshwater aquaculture,4861,4669,192,3032,2946,86,1829,1723,106,787,685,102,635,542,93,152,143,9
`19,`000,STATE - WEST BENGAL,`05,`000,`0000,Mining of coal and lignite,70294,64336,5958,15896,14328,1568,54398,50008,4390,3569,3023,546,1041,814,227,2528,2209,319
`19,`000,STATE - WEST BENGAL,`05,`051,`0000,Mining of hard coal,69019,63439,5580,14861,13644,1217,54158,49795,4363,3399,2920,479,887,716,171,2512,2204,308
`19,`000,STATE - WEST BENGAL,`05,`051,`0510,Mining of hard coal,69019,63439,5580,14861,13644,1217,54158,49795,4363,3399,2920,479,887,716,171,2512,2204,308
`19,`000,STATE - WEST BENGAL,`05,`052,`0000,Mining of lignite,1275,897,378,1035,684,351,240,213,27,170,103,67,154,98,56,16,5,11
`19,`000,STATE - WEST BENGAL,`05,`052,`0520,Mining of lignite,1275,897,378,1035,684,351,240,213,27,170,103,67,154,98,56,16,5,11
`19,`000,STATE - WEST BENGAL,`06,`000,`0000,Extraction of crude petroleum and natural gas,6909,6010,899,4751,4067,684,2158,1943,215,1896,1403,493,1746,1261,485,150,142,8
`19,`000,STATE - WEST BENGAL,`06,`061,`0000,Extraction of crude petroleum,6706,5818,888,4670,3994,676,2036,1824,212,1871,1378,493,1731,1246,485,140,132,8
`19,`000,STATE - WEST BENGAL,`06,`061,`0610,Extraction of crude petroleum,6706,5818,888,4670,3994,676,2036,1824,212,1871,1378,493,1731,1246,485,140,132,8
`19,`000,STATE - WEST BENGAL,`06,`062,`0000,Extraction of natural gas,203,192,11,81,73,8,122,119,3,25,25,0,15,15,0,10,10,0
`19,`000,STATE - WEST BENGAL,`06,`062,`0620,Extraction of natural gas,203,192,11,81,73,8,122,119,3,25,25,0,15,15,0,10,10,0
`19,`000,STATE - WEST BENGAL,`07,`000,`0000,Mining of metal ores,365,342,23,222,212,10,143,130,13,60,56,4,42,38,4,18,18,0
`19,`000,STATE - WEST BENGAL,`07,`071,`0000,Mining of iron ores,152,144,8,94,91,3,58,53,5,30,28,2,18,16,2,12,12,0
`19,`000,STATE - WEST BENGAL,`07,`071,`0710,Mining of iron ores,152,144,8,94,91,3,58,53,5,30,28,2,18,16,2,12,12,0
`19,`000,STATE - WEST BENGAL,`07,`072,`0000,Mining of non-ferrous metal ores,213,198,15,128,121,7,85,77,8,30,28,2,24,22,2,6,6,0
`19,`000,STATE - WEST BENGAL,`07,`072,`0729,Mining of other non-ferrous metal ores,213,198,15,128,121,7,85,77,8,30,28,2,24,22,2,6,6,0
`19,`000,STATE - WEST BENGAL,`08,`000,`0000,Other mining and quarrying,53917,45548,8369,44290,37711,6579,9627,7837,1790,17098,12066,5032,14666,10581,4085,2432,1485,947
`19,`000,STATE - WEST BENGAL,`08,`081,`0000,"Quarrying of stone, sand and clay",39353,32906,6447,32021,27203,4818,7332,5703,1629,13052,9169,3883,11094,8019,3075,1958,1150,808
`19,`000,STATE - WEST BENGAL,`08,`081,`0810,"Quarrying of stone, sand and clay",39353,32906,6447,32021,27203,4818,7332,5703,1629,13052,9169,3883,11094,8019,3075,1958,1150,808
`19,`000,STATE - WEST BENGAL,`08,`089,`0000,Mining and quarrying n.e.c.,14564,12642,1922,12269,10508,1761,2295,2134,161,4046,2897,1149,3572,2562,1010,474,335,139
`19,`000,STATE - WEST BENGAL,`08,`089,`0891,Mining of chemical and fertilizer minerals,75,72,3,66,66,0,9,6,3,9,9,0,9,9,0,0,0,0
`19,`000,STATE - WEST BENGAL,`08,`089,`0892,Extraction and agglomeration of peat,6251,5491,760,5124,4420,704,1127,1071,56,1749,1293,456,1656,1210,446,93,83,10
`19,`000,STATE - WEST BENGAL,`08,`089,`0893,Extraction of salt,665,585,80,614,536,78,51,49,2,230,129,101,228,129,99,2,0,2
`19,`000,STATE - WEST BENGAL,`08,`089,`0899,Other mining and quarrying n.e.c.,7573,6494,1079,6465,5486,979,1108,1008,100,2058,1466,592,1679,1214,465,379,252,127
`19,`000,STATE - WEST BENGAL,`09,`000,`0000,Mining support service activities,968,884,84,467,417,50,501,467,34,174,152,22,130,111,19,44,41,3
`19,`000,STATE - WEST BENGAL,`09,`091,`0000,Support activities for petroleum and natural gas mining,798,748,50,324,308,16,474,440,34,116,111,5,84,82,2,32,29,3
`19,`000,STATE - WEST BENGAL,`09,`091,`0910,Support activities for petroleum and natural gas mining,798,748,50,324,308,16,474,440,34,116,111,5,84,82,2,32,29,3
`19,`000,STATE - WEST BENGAL,`09,`099,`0000,Support activities for other mining and quarrying,170,136,34,143,109,34,27,27,0,58,41,17,46,29,17,12,12,0
`19,`000,STATE - WEST BENGAL,`09,`099,`0990,Support activities for other mining and quarrying,170,136,34,143,109,34,27,27,0,58,41,17,46,29,17,12,12,0
`19,`000,STATE - WEST BENGAL,`10,`000,`0000,Manufacture of food products,227782,191297,36485,136873,113288,23585,90909,78009,12900,77792,32857,44935,64030,25181,38849,13762,7676,6086
`19,`000,STATE - WEST BENGAL,`10,`101,`0000,Processing and preserving of meat,2959,2337,622,1822,1295,527,1137,1042,95,2874,604,2270,2640,468,2172,234,136,98
`19,`000,STATE - WEST BENGAL,`10,`101,`1010,Processing and preserving of meat,2959,2337,622,1822,1295,527,1137,1042,95,2874,604,2270,2640,468,2172,234,136,98
`19,`000,STATE - WEST BENGAL,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",2433,2179,254,1716,1534,182,717,645,72,1463,882,581,1313,760,553,150,122,28
`19,`000,STATE - WEST BENGAL,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",2433,2179,254,1716,1534,182,717,645,72,1463,882,581,1313,760,553,150,122,28
`19,`000,STATE - WEST BENGAL,`10,`103,`0000,Processing and preserving of fruit and vegetables,8364,6905,1459,3053,2564,489,5311,4341,970,3045,1554,1491,1861,846,1015,1184,708,476
`19,`000,STATE - WEST BENGAL,`10,`103,`1030,Processing and preserving of fruit and vegetables,8364,6905,1459,3053,2564,489,5311,4341,970,3045,1554,1491,1861,846,1015,1184,708,476
`19,`000,STATE - WEST BENGAL,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,6359,5753,606,3201,2824,377,3158,2929,229,862,448,414,658,320,338,204,128,76
`19,`000,STATE - WEST BENGAL,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,6359,5753,606,3201,2824,377,3158,2929,229,862,448,414,658,320,338,204,128,76
`19,`000,STATE - WEST BENGAL,`10,`105,`0000,Manufacture of dairy products,21491,15617,5874,14173,9373,4800,7318,6244,1074,23242,5499,17743,21606,4718,16888,1636,781,855
`19,`000,STATE - WEST BENGAL,`10,`105,`1050,Manufacture of dairy products,21491,15617,5874,14173,9373,4800,7318,6244,1074,23242,5499,17743,21606,4718,16888,1636,781,855
`19,`000,STATE - WEST BENGAL,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",74619,61284,13335,49046,39863,9183,25573,21421,4152,22042,9874,12168,18886,8140,10746,3156,1734,1422
`19,`000,STATE - WEST BENGAL,`10,`106,`1061,Manufacture of grain mill products,73202,59956,13246,48354,39207,9147,24848,20749,4099,21826,9738,12088,18740,8064,10676,3086,1674,1412
`19,`000,STATE - WEST BENGAL,`10,`106,`1062,Manufacture of starches and starch products,1417,1328,89,692,656,36,725,672,53,216,136,80,146,76,70,70,60,10
`19,`000,STATE - WEST BENGAL,`10,`107,`0000,Manufacture of other food products,111169,96893,14276,63630,55648,7982,47539,41245,6294,24056,13940,10116,16875,9879,6996,7181,4061,3120
`19,`000,STATE - WEST BENGAL,`10,`107,`1071,Manufacture of bakery products,30651,29248,1403,16416,15785,631,14235,13463,772,3796,3302,494,2691,2357,334,1105,945,160
`19,`000,STATE - WEST BENGAL,`10,`107,`1072,Manufacture of sugar,2266,2086,180,935,859,76,1331,1227,104,657,445,212,509,329,180,148,116,32
`19,`000,STATE - WEST BENGAL,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",26726,25568,1158,17325,16637,688,9401,8931,470,3880,3064,816,2958,2381,577,922,683,239
`19,`000,STATE - WEST BENGAL,`10,`107,`1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",1192,853,339,479,305,174,713,548,165,207,73,134,105,36,69,102,37,65
`19,`000,STATE - WEST BENGAL,`10,`107,`1075,Manufacture of prepared meals and dishes,20989,18269,2720,11689,10110,1579,9300,8159,1141,5252,3237,2015,3472,1960,1512,1780,1277,503
`19,`000,STATE - WEST BENGAL,`10,`107,`1079,Manufacture of other food products n.e.c.,29345,20869,8476,16786,11952,4834,12559,8917,3642,10264,3819,6445,7140,2816,4324,3124,1003,2121
`19,`000,STATE - WEST BENGAL,`10,`108,`0000,Manufacture of prepared animal feeds,388,329,59,232,187,45,156,142,14,208,56,152,191,50,141,17,6,11
`19,`000,STATE - WEST BENGAL,`10,`108,`1080,Manufacture of prepared animal feeds,388,329,59,232,187,45,156,142,14,208,56,152,191,50,141,17,6,11
`19,`000,STATE - WEST BENGAL,`11,`000,`0000,Manufacture of beverages,4497,4157,340,1455,1286,169,3042,2871,171,655,472,183,391,274,117,264,198,66
`19,`000,STATE - WEST BENGAL,`11,`110,`0000,Manufacture of beverages,4497,4157,340,1455,1286,169,3042,2871,171,655,472,183,391,274,117,264,198,66
`19,`000,STATE - WEST BENGAL,`11,`110,`1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",815,738,77,223,190,33,592,548,44,127,71,56,64,26,38,63,45,18
`19,`000,STATE - WEST BENGAL,`11,`110,`1102,Manufacture of wines,671,576,95,229,140,89,442,436,6,95,46,49,68,31,37,27,15,12
`19,`000,STATE - WEST BENGAL,`11,`110,`1103,Manufacture of malt liquors and malt,311,300,11,87,85,2,224,215,9,38,27,11,24,18,6,14,9,5
`19,`000,STATE - WEST BENGAL,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,2700,2543,157,916,871,45,1784,1672,112,395,328,67,235,199,36,160,129,31
`19,`000,STATE - WEST BENGAL,`12,`000,`0000,Manufacture of tobacco products,580234,128082,452152,357693,58372,299321,222541,69710,152831,347571,29358,318213,273351,19190,254161,74220,10168,64052
`19,`000,STATE - WEST BENGAL,`12,`120,`0000,Manufacture of tobacco products,580234,128082,452152,357693,58372,299321,222541,69710,152831,347571,29358,318213,273351,19190,254161,74220,10168,64052
`19,`000,STATE - WEST BENGAL,`12,`120,`1200,Manufacture of tobacco products,580234,128082,452152,357693,58372,299321,222541,69710,152831,347571,29358,318213,273351,19190,254161,74220,10168,64052
`19,`000,STATE - WEST BENGAL,`13,`000,`0000,Manufacture of textiles,776800,616995,159805,319343,236193,83150,457457,380802,76655,270153,116341,153812,185458,74259,111199,84695,42082,42613
`19,`000,STATE - WEST BENGAL,`13,`131,`0000,"Spinning, weaving and finishing of textiles",444250,360984,83266,162501,121157,41344,281749,239827,41922,99788,45564,54224,65026,27336,37690,34762,18228,16534
`19,`000,STATE - WEST BENGAL,`13,`131,`1311,Preparation and spinning of textile fibres,84068,71468,12600,39149,32705,6444,44919,38763,6156,32914,20447,12467,22864,14053,8811,10050,6394,3656
`19,`000,STATE - WEST BENGAL,`13,`131,`1312,Weaving of textiles,243131,194431,48700,85995,62089,23906,157136,132342,24794,43842,16164,27678,27835,8774,19061,16007,7390,8617
`19,`000,STATE - WEST BENGAL,`13,`131,`1313,Finishing of textiles,117051,95085,21966,37357,26363,10994,79694,68722,10972,23032,8953,14079,14327,4509,9818,8705,4444,4261
`19,`000,STATE - WEST BENGAL,`13,`139,`0000,Manufacture of other textiles,332550,256011,76539,156842,115036,41806,175708,140975,34733,170365,70777,99588,120432,46923,73509,49933,23854,26079
`19,`000,STATE - WEST BENGAL,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,931,669,262,511,358,153,420,311,109,491,79,412,411,57,354,80,22,58
`19,`000,STATE - WEST BENGAL,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",8180,6900,1280,3927,3179,748,4253,3721,532,3347,1195,2152,2495,770,1725,852,425,427
`19,`000,STATE - WEST BENGAL,`13,`139,`1393,Manufacture of carpets and rugs,11732,10546,1186,2817,2259,558,8915,8287,628,2154,1070,1084,1432,596,836,722,474,248
`19,`000,STATE - WEST BENGAL,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",12859,10334,2525,4426,2728,1698,8433,7606,827,8130,1732,6398,7020,1222,5798,1110,510,600
`19,`000,STATE - WEST BENGAL,`13,`139,`1399,Manufacture of other textiles n.e.c.,298848,227562,71286,145161,106512,38649,153687,121050,32637,156243,66701,89542,109074,44278,64796,47169,22423,24746
`19,`000,STATE - WEST BENGAL,`14,`000,`0000,Manufacture of wearing apparel,517867,437339,80528,211009,184332,26677,306858,253007,53851,133295,73645,59650,80835,47273,33562,52460,26372,26088
`19,`000,STATE - WEST BENGAL,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",467372,393857,73515,192421,167834,24587,274951,226023,48928,122395,67316,55079,74728,43642,31086,47667,23674,23993
`19,`000,STATE - WEST BENGAL,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",467372,393857,73515,192421,167834,24587,274951,226023,48928,122395,67316,55079,74728,43642,31086,47667,23674,23993
`19,`000,STATE - WEST BENGAL,`14,`142,`0000,Manufacture of articles of fur,23643,19396,4247,8338,6898,1440,15305,12498,2807,6910,3426,3484,3658,1806,1852,3252,1620,1632
`19,`000,STATE - WEST BENGAL,`14,`142,`1420,Manufacture of articles of fur,23643,19396,4247,8338,6898,1440,15305,12498,2807,6910,3426,3484,3658,1806,1852,3252,1620,1632
`19,`000,STATE - WEST BENGAL,`14,`143,`0000,Manufacture of knitted and crocheted apparel,26852,24086,2766,10250,9600,650,16602,14486,2116,3990,2903,1087,2449,1825,624,1541,1078,463
`19,`000,STATE - WEST BENGAL,`14,`143,`1430,Manufacture of knitted and crocheted apparel,26852,24086,2766,10250,9600,650,16602,14486,2116,3990,2903,1087,2449,1825,624,1541,1078,463
`19,`000,STATE - WEST BENGAL,`15,`000,`0000,Manufacture of leather and related products,61373,56338,5035,17123,16037,1086,44250,40301,3949,8944,6904,2040,4081,3163,918,4863,3741,1122
`19,`000,STATE - WEST BENGAL,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",28310,25610,2700,10584,9932,652,17726,15678,2048,4696,3615,1081,2707,2162,545,1989,1453,536
`19,`000,STATE - WEST BENGAL,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,5264,4852,412,1489,1378,111,3775,3474,301,776,557,219,442,300,142,334,257,77
`19,`000,STATE - WEST BENGAL,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",23046,20758,2288,9095,8554,541,13951,12204,1747,3920,3058,862,2265,1862,403,1655,1196,459
`19,`000,STATE - WEST BENGAL,`15,`152,`0000,Manufacture of footwear,33063,30728,2335,6539,6105,434,26524,24623,1901,4248,3289,959,1374,1001,373,2874,2288,586
`19,`000,STATE - WEST BENGAL,`15,`152,`1520,Manufacture of footwear,33063,30728,2335,6539,6105,434,26524,24623,1901,4248,3289,959,1374,1001,373,2874,2288,586
`19,`000,STATE - WEST BENGAL,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",146413,118246,28167,100289,77188,23101,46124,41058,5066,83124,26169,56955,74953,21115,53838,8171,5054,3117
`19,`000,STATE - WEST BENGAL,`16,`161,`0000,Sawmilling and planing of wood,16202,15756,446,10138,9892,246,6064,5864,200,2132,1894,238,1570,1393,177,562,501,61
`19,`000,STATE - WEST BENGAL,`16,`161,`1610,Saw milling and planing of wood,16202,15756,446,10138,9892,246,6064,5864,200,2132,1894,238,1570,1393,177,562,501,61
`19,`000,STATE - WEST BENGAL,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",130211,102490,27721,90151,67296,22855,40060,35194,4866,80992,24275,56717,73383,19722,53661,7609,4553,3056
`19,`000,STATE - WEST BENGAL,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",9814,9308,506,6425,6155,270,3389,3153,236,1661,1341,320,1318,1078,240,343,263,80
`19,`000,STATE - WEST BENGAL,`16,`162,`1622,Manufacture of builders’ carpentry and joinery,13444,13258,186,9158,9018,140,4286,4240,46,2100,1957,143,1642,1514,128,458,443,15
`19,`000,STATE - WEST BENGAL,`16,`162,`1623,Manufacture of wooden containers,22111,15482,6629,18485,12522,5963,3626,2960,666,14017,4202,9815,13359,3881,9478,658,321,337
`19,`000,STATE - WEST BENGAL,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",84842,64442,20400,56083,39601,16482,28759,24841,3918,63214,16775,46439,57064,13249,43815,6150,3526,2624
`19,`000,STATE - WEST BENGAL,`17,`000,`0000,Manufacture of paper and paper products,22588,16331,6257,6502,4753,1749,16086,11578,4508,7155,2178,4977,3580,1050,2530,3575,1128,2447
`19,`000,STATE - WEST BENGAL,`17,`170,`0000,Manufacture of paper and paper products,22588,16331,6257,6502,4753,1749,16086,11578,4508,7155,2178,4977,3580,1050,2530,3575,1128,2447
`19,`000,STATE - WEST BENGAL,`17,`170,`1701,"Manufacture of pulp, paper and paperboard",7451,5694,1757,2169,1699,470,5282,3995,1287,2020,642,1378,1018,283,735,1002,359,643
`19,`000,STATE - WEST BENGAL,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,5331,3369,1962,1321,811,510,4010,2558,1452,2116,506,1610,954,193,761,1162,313,849
`19,`000,STATE - WEST BENGAL,`17,`170,`1709,Manufacture of other articles of paper and paperboard,9806,7268,2538,3012,2243,769,6794,5025,1769,3019,1030,1989,1608,574,1034,1411,456,955
