State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`15,`000,STATE - MIZORAM,`10,`000,`0000,Manufacture of food products,1272,726,546,229,139,90,1043,587,456,435,127,308,79,26,53,356,101,255
`15,`000,STATE - MIZORAM,`10,`101,`0000,Processing and preserving of meat,60,26,34,7,6,1,53,20,33,103,19,84,0,0,0,103,19,84
`15,`000,STATE - MIZORAM,`10,`101,`1010,Processing and preserving of meat,60,26,34,7,6,1,53,20,33,103,19,84,0,0,0,103,19,84
`15,`000,STATE - MIZORAM,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
`15,`000,STATE - MIZORAM,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
`15,`000,STATE - MIZORAM,`10,`103,`0000,Processing and preserving of fruit and vegetables,81,43,38,15,10,5,66,33,33,30,21,9,3,2,1,27,19,8
`15,`000,STATE - MIZORAM,`10,`103,`1030,Processing and preserving of fruit and vegetables,81,43,38,15,10,5,66,33,33,30,21,9,3,2,1,27,19,8
`15,`000,STATE - MIZORAM,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`10,`105,`0000,Manufacture of dairy products,166,104,62,18,12,6,148,92,56,53,17,36,4,1,3,49,16,33
`15,`000,STATE - MIZORAM,`10,`105,`1050,Manufacture of dairy products,166,104,62,18,12,6,148,92,56,53,17,36,4,1,3,49,16,33
`15,`000,STATE - MIZORAM,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",177,126,51,80,46,34,97,80,17,40,21,19,21,12,9,19,9,10
`15,`000,STATE - MIZORAM,`10,`106,`1061,Manufacture of grain mill products,175,126,49,78,46,32,97,80,17,40,21,19,21,12,9,19,9,10
`15,`000,STATE - MIZORAM,`10,`106,`1062,Manufacture of starches and starch products,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`10,`107,`0000,Manufacture of other food products,785,424,361,108,64,44,677,360,317,208,48,160,50,10,40,158,38,120
`15,`000,STATE - MIZORAM,`10,`107,`1071,Manufacture of bakery products,360,270,90,28,23,5,332,247,85,20,6,14,1,0,1,19,6,13
`15,`000,STATE - MIZORAM,`10,`107,`1072,Manufacture of sugar,4,4,0,2,2,0,2,2,0,3,1,2,1,1,0,2,0,2
`15,`000,STATE - MIZORAM,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",8,3,5,1,0,1,7,3,4,7,0,7,1,0,1,6,0,6
`15,`000,STATE - MIZORAM,`10,`107,`1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",91,47,44,18,13,5,73,34,39,5,2,3,3,0,3,2,2,0
`15,`000,STATE - MIZORAM,`10,`107,`1075,Manufacture of prepared meals and dishes,208,65,143,32,15,17,176,50,126,125,24,101,33,8,25,92,16,76
`15,`000,STATE - MIZORAM,`10,`107,`1079,Manufacture of other food products n.e.c.,114,35,79,27,11,16,87,24,63,48,15,33,11,1,10,37,14,23
`15,`000,STATE - MIZORAM,`11,`000,`0000,Manufacture of beverages,9,6,3,3,3,0,6,3,3,4,2,2,0,0,0,4,2,2
`15,`000,STATE - MIZORAM,`11,`110,`0000,Manufacture of beverages,9,6,3,3,3,0,6,3,3,4,2,2,0,0,0,4,2,2
`15,`000,STATE - MIZORAM,`11,`110,`1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`11,`110,`1102,Manufacture of wines,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`11,`110,`1103,Manufacture of malt liquors and malt,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,4,4,0,3,3,0,1,1,0,4,2,2,0,0,0,4,2,2
`15,`000,STATE - MIZORAM,`12,`000,`0000,Manufacture of tobacco products,30,15,15,3,0,3,27,15,12,17,0,17,2,0,2,15,0,15
`15,`000,STATE - MIZORAM,`12,`120,`0000,Manufacture of tobacco products,30,15,15,3,0,3,27,15,12,17,0,17,2,0,2,15,0,15
`15,`000,STATE - MIZORAM,`12,`120,`1200,Manufacture of tobacco products,30,15,15,3,0,3,27,15,12,17,0,17,2,0,2,15,0,15
`15,`000,STATE - MIZORAM,`13,`000,`0000,Manufacture of textiles,1901,607,1294,68,40,28,1833,567,1266,461,132,329,52,9,43,409,123,286
`15,`000,STATE - MIZORAM,`13,`131,`0000,"Spinning, weaving and finishing of textiles",1850,589,1261,63,39,24,1787,550,1237,435,132,303,48,9,39,387,123,264
`15,`000,STATE - MIZORAM,`13,`131,`1311,Preparation and spinning of textile fibres,426,234,192,41,33,8,385,201,184,175,117,58,11,8,3,164,109,55
`15,`000,STATE - MIZORAM,`13,`131,`1312,Weaving of textiles,846,200,646,11,1,10,835,199,636,163,9,154,30,0,30,133,9,124
`15,`000,STATE - MIZORAM,`13,`131,`1313,Finishing of textiles,578,155,423,11,5,6,567,150,417,97,6,91,7,1,6,90,5,85
`15,`000,STATE - MIZORAM,`13,`139,`0000,Manufacture of other textiles,51,18,33,5,1,4,46,17,29,26,0,26,4,0,4,22,0,22
`15,`000,STATE - MIZORAM,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,10,2,8,0,0,0,10,2,8,11,0,11,2,0,2,9,0,9
`15,`000,STATE - MIZORAM,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",11,8,3,2,1,1,9,7,2,3,0,3,0,0,0,3,0,3
`15,`000,STATE - MIZORAM,`13,`139,`1393,Manufacture of carpets and rugs,2,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0,2
`15,`000,STATE - MIZORAM,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,0,2
`15,`000,STATE - MIZORAM,`13,`139,`1399,Manufacture of other textiles n.e.c.,26,6,20,3,0,3,23,6,17,8,0,8,2,0,2,6,0,6
`15,`000,STATE - MIZORAM,`14,`000,`0000,Manufacture of wearing apparel,2307,480,1827,221,54,167,2086,426,1660,652,47,605,90,12,78,562,35,527
`15,`000,STATE - MIZORAM,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",2278,477,1801,220,54,166,2058,423,1635,649,47,602,90,12,78,559,35,524
`15,`000,STATE - MIZORAM,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",2278,477,1801,220,54,166,2058,423,1635,649,47,602,90,12,78,559,35,524
`15,`000,STATE - MIZORAM,`14,`142,`0000,Manufacture of articles of fur,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`14,`142,`1420,Manufacture of articles of fur,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`14,`143,`0000,Manufacture of knitted and crocheted apparel,27,3,24,1,0,1,26,3,23,3,0,3,0,0,0,3,0,3
`15,`000,STATE - MIZORAM,`14,`143,`1430,Manufacture of knitted and crocheted apparel,27,3,24,1,0,1,26,3,23,3,0,3,0,0,0,3,0,3
`15,`000,STATE - MIZORAM,`15,`000,`0000,Manufacture of leather and related products,149,74,75,7,5,2,142,69,73,36,13,23,5,4,1,31,9,22
`15,`000,STATE - MIZORAM,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",32,28,4,0,0,0,32,28,4,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",28,28,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`15,`152,`0000,Manufacture of footwear,117,46,71,7,5,2,110,41,69,36,13,23,5,4,1,31,9,22
`15,`000,STATE - MIZORAM,`15,`152,`1520,Manufacture of footwear,117,46,71,7,5,2,110,41,69,36,13,23,5,4,1,31,9,22
`15,`000,STATE - MIZORAM,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",631,450,181,164,131,33,467,319,148,147,94,53,73,46,27,74,48,26
`15,`000,STATE - MIZORAM,`16,`161,`0000,Sawmilling and planing of wood,42,41,1,26,26,0,16,15,1,5,5,0,4,4,0,1,1,0
`15,`000,STATE - MIZORAM,`16,`161,`1610,Saw milling and planing of wood,42,41,1,26,26,0,16,15,1,5,5,0,4,4,0,1,1,0
`15,`000,STATE - MIZORAM,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",589,409,180,138,105,33,451,304,147,142,89,53,69,42,27,73,47,26
`15,`000,STATE - MIZORAM,`16,`162,`1622,Manufacture of builders’ carpentry and joinery,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`16,`162,`1623,Manufacture of wooden containers,69,48,21,34,28,6,35,20,15,38,30,8,19,16,3,19,14,5
`15,`000,STATE - MIZORAM,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",515,356,159,103,76,27,412,280,132,104,59,45,50,26,24,54,33,21
`15,`000,STATE - MIZORAM,`17,`000,`0000,Manufacture of paper and paper products,22,13,9,7,6,1,15,7,8,6,4,2,0,0,0,6,4,2
`15,`000,STATE - MIZORAM,`17,`170,`0000,Manufacture of paper and paper products,22,13,9,7,6,1,15,7,8,6,4,2,0,0,0,6,4,2
`15,`000,STATE - MIZORAM,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`17,`170,`1709,Manufacture of other articles of paper and paperboard,20,11,9,7,6,1,13,5,8,6,4,2,0,0,0,6,4,2
`15,`000,STATE - MIZORAM,`18,`000,`0000,Printing and reproduction of recorded media,342,201,141,8,5,3,334,196,138,28,15,13,0,0,0,28,15,13
`15,`000,STATE - MIZORAM,`18,`181,`0000,Printing and service activities related to printing,342,201,141,8,5,3,334,196,138,28,15,13,0,0,0,28,15,13
`15,`000,STATE - MIZORAM,`18,`181,`1811,Printing,139,91,48,4,3,1,135,88,47,18,11,7,0,0,0,18,11,7
`15,`000,STATE - MIZORAM,`18,`181,`1812,Service activities related to printing,203,110,93,4,2,2,199,108,91,10,4,6,0,0,0,10,4,6
`15,`000,STATE - MIZORAM,`19,`000,`0000,Manufacture of coke and refined petroleum products,34,30,4,16,14,2,18,16,2,8,2,6,0,0,0,8,2,6
`15,`000,STATE - MIZORAM,`19,`191,`0000,Manufacture of coke oven products,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`19,`191,`1910,Manufacture of coke oven products,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`19,`192,`0000,Manufacture of refined petroleum products,30,28,2,12,12,0,18,16,2,8,2,6,0,0,0,8,2,6
`15,`000,STATE - MIZORAM,`19,`192,`1920,Manufacture of refined petroleum products,30,28,2,12,12,0,18,16,2,8,2,6,0,0,0,8,2,6
`15,`000,STATE - MIZORAM,`20,`000,`0000,Manufacture of chemicals and chemical products,127,79,48,29,21,8,98,58,40,40,16,24,3,3,0,37,13,24
`15,`000,STATE - MIZORAM,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",11,11,0,0,0,0,11,11,0,3,3,0,0,0,0,3,3,0
`15,`000,STATE - MIZORAM,`20,`201,`2011,Manufacture of basic chemicals,11,11,0,0,0,0,11,11,0,2,2,0,0,0,0,2,2,0
`15,`000,STATE - MIZORAM,`20,`201,`2012,Manufacture of fertilizers and nitrogen compounds,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
`15,`000,STATE - MIZORAM,`20,`202,`0000,Manufacture of other chemical products,116,68,48,29,21,8,87,47,40,37,13,24,3,3,0,34,10,24
`15,`000,STATE - MIZORAM,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",25,15,10,3,2,1,22,13,9,10,6,4,3,3,0,7,3,4
`15,`000,STATE - MIZORAM,`20,`202,`2023,"Manufacture of soap and detergents, cleaning and polishing preparations,",89,51,38,26,19,7,63,32,31,27,7,20,0,0,0,27,7,20
`15,`000,STATE - MIZORAM,`20,`202,`2029,Manufacture of other chemical products n.e.c.,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`21,`000,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`21,`210,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`21,`210,`2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`22,`000,`0000,Manufacture of rubber and plastics products,111,97,14,6,5,1,105,92,13,10,8,2,0,0,0,10,8,2
`15,`000,STATE - MIZORAM,`22,`221,`0000,Manufacture of rubber products,103,95,8,6,5,1,97,90,7,2,2,0,0,0,0,2,2,0
`15,`000,STATE - MIZORAM,`22,`221,`2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of,95,87,8,6,5,1,89,82,7,2,2,0,0,0,0,2,2,0
`15,`000,STATE - MIZORAM,`22,`221,`2219,Manufacture of other rubber products,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`22,`222,`0000,Manufacture of plastics products,8,2,6,0,0,0,8,2,6,8,6,2,0,0,0,8,6,2
`15,`000,STATE - MIZORAM,`22,`222,`2220,Manufacture of plastics products,8,2,6,0,0,0,8,2,6,8,6,2,0,0,0,8,6,2
`15,`000,STATE - MIZORAM,`23,`000,`0000,Manufacture of other non-metallic mineral products,86,64,22,17,13,4,69,51,18,62,50,12,3,3,0,59,47,12
`15,`000,STATE - MIZORAM,`23,`231,`0000,Manufacture of glass and glass products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`23,`231,`2310,Manufacture of glass and glass products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`23,`239,`0000,Manufacture of non-metallic mineral products n.e.c.,84,62,22,17,13,4,67,49,18,62,50,12,3,3,0,59,47,12
`15,`000,STATE - MIZORAM,`23,`239,`2391,Manufacture of refractory products,23,17,6,1,1,0,22,16,6,6,6,0,2,2,0,4,4,0
`15,`000,STATE - MIZORAM,`23,`239,`2392,Manufacture of clay building materials,34,23,11,12,8,4,22,15,7,54,42,12,0,0,0,54,42,12
`15,`000,STATE - MIZORAM,`23,`239,`2393,Manufacture of other porcelain and ceramic products,8,8,0,4,4,0,4,4,0,1,1,0,1,1,0,0,0,0
`15,`000,STATE - MIZORAM,`23,`239,`2394,"Manufacture of cement, lime and plaster",14,10,4,0,0,0,14,10,4,0,0,0,0,0,0,0,0,0
`15,`000,STATE - MIZORAM,`23,`239,`2396,"Cutting, shaping and finishing of stone",5,4,1,0,0,0,5,4,1,1,1,0,0,0,0,1,1,0
`15,`000,STATE - MIZORAM,`24,`000,`0000,Manufacture of basic metals,105,96,9,12,11,1,93,85,8,10,8,2,2,2,0,8,6,2
`15,`000,STATE - MIZORAM,`24,`241,`0000,Manufacture of basic iron and steel,78,71,7,4,3,1,74,68,6,6,6,0,1,1,0,5,5,0
`15,`000,STATE - MIZORAM,`24,`241,`2410,Manufacture of basic iron and steel,78,71,7,4,3,1,74,68,6,6,6,0,1,1,0,5,5,0
`15,`000,STATE - MIZORAM,`24,`242,`0000,Manufacture of basic precious and other non-ferrous metals,20,18,2,8,8,0,12,10,2,0,0,0,0,0,0,0,0,0
