State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`20,`000,STATE - JHARKHAND,`10,`103,`0000,Processing and preserving of fruit and vegetables,50,29,21,22,15,7,28,14,14,60,33,27,51,27,24,9,6,3
`20,`000,STATE - JHARKHAND,`10,`103,`1030,Processing and preserving of fruit and vegetables,50,29,21,22,15,7,28,14,14,60,33,27,51,27,24,9,6,3
`20,`000,STATE - JHARKHAND,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,56,54,2,33,33,0,23,21,2,17,17,0,17,17,0,0,0,0
`20,`000,STATE - JHARKHAND,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,56,54,2,33,33,0,23,21,2,17,17,0,17,17,0,0,0,0
`20,`000,STATE - JHARKHAND,`10,`105,`0000,Manufacture of dairy products,557,320,237,426,220,206,131,100,31,1117,400,717,1012,338,674,105,62,43
`20,`000,STATE - JHARKHAND,`10,`105,`1050,Manufacture of dairy products,557,320,237,426,220,206,131,100,31,1117,400,717,1012,338,674,105,62,43
`20,`000,STATE - JHARKHAND,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",695,515,180,524,383,141,171,132,39,412,217,195,387,212,175,25,5,20
`20,`000,STATE - JHARKHAND,`10,`106,`1061,Manufacture of grain mill products,688,508,180,517,376,141,171,132,39,404,217,187,379,212,167,25,5,20
`20,`000,STATE - JHARKHAND,`10,`106,`1062,Manufacture of starches and starch products,7,7,0,7,7,0,0,0,0,8,0,8,8,0,8,0,0,0
`20,`000,STATE - JHARKHAND,`10,`107,`0000,Manufacture of other food products,1173,992,181,759,623,136,414,369,45,488,344,144,366,264,102,122,80,42
`20,`000,STATE - JHARKHAND,`10,`107,`1071,Manufacture of bakery products,100,97,3,43,40,3,57,57,0,50,43,7,27,22,5,23,21,2
`20,`000,STATE - JHARKHAND,`10,`107,`1072,Manufacture of sugar,48,39,9,45,38,7,3,1,2,28,28,0,28,28,0,0,0,0
`20,`000,STATE - JHARKHAND,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",240,238,2,189,189,0,51,49,2,84,77,7,73,66,7,11,11,0
`20,`000,STATE - JHARKHAND,`10,`107,`1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",12,12,0,4,4,0,8,8,0,9,9,0,9,9,0,0,0,0
`20,`000,STATE - JHARKHAND,`10,`107,`1075,Manufacture of prepared meals and dishes,607,459,148,412,294,118,195,165,30,246,121,125,179,91,88,67,30,37
`20,`000,STATE - JHARKHAND,`10,`107,`1079,Manufacture of other food products n.e.c.,166,147,19,66,58,8,100,89,11,71,66,5,50,48,2,21,18,3
`20,`000,STATE - JHARKHAND,`10,`108,`0000,Manufacture of prepared animal feeds,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0
`20,`000,STATE - JHARKHAND,`10,`108,`1080,Manufacture of prepared animal feeds,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0
`20,`000,STATE - JHARKHAND,`11,`000,`0000,Manufacture of beverages,90,72,18,59,52,7,31,20,11,111,86,25,91,68,23,20,18,2
`20,`000,STATE - JHARKHAND,`11,`110,`0000,Manufacture of beverages,90,72,18,59,52,7,31,20,11,111,86,25,91,68,23,20,18,2
`20,`000,STATE - JHARKHAND,`11,`110,`1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",0,0,0,0,0,0,0,0,0,9,9,0,6,6,0,3,3,0
`20,`000,STATE - JHARKHAND,`11,`110,`1102,Manufacture of wines,18,10,8,6,4,2,12,6,6,28,24,4,13,9,4,15,15,0
`20,`000,STATE - JHARKHAND,`11,`110,`1103,Manufacture of malt liquors and malt,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
`20,`000,STATE - JHARKHAND,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,69,59,10,53,48,5,16,11,5,74,53,21,72,53,19,2,0,2
`20,`000,STATE - JHARKHAND,`12,`000,`0000,Manufacture of tobacco products,6244,1987,4257,5587,1776,3811,657,211,446,3889,679,3210,3677,634,3043,212,45,167
`20,`000,STATE - JHARKHAND,`12,`120,`0000,Manufacture of tobacco products,6244,1987,4257,5587,1776,3811,657,211,446,3889,679,3210,3677,634,3043,212,45,167
`20,`000,STATE - JHARKHAND,`12,`120,`1200,Manufacture of tobacco products,6244,1987,4257,5587,1776,3811,657,211,446,3889,679,3210,3677,634,3043,212,45,167
`20,`000,STATE - JHARKHAND,`13,`000,`0000,Manufacture of textiles,1661,1360,301,1335,1093,242,326,267,59,3388,2102,1286,3095,1877,1218,293,225,68
`20,`000,STATE - JHARKHAND,`13,`131,`0000,"Spinning, weaving and finishing of textiles",1008,792,216,799,617,182,209,175,34,2768,1635,1133,2515,1443,1072,253,192,61
`20,`000,STATE - JHARKHAND,`13,`131,`1311,Preparation and spinning of textile fibres,909,714,195,723,558,165,186,156,30,2693,1598,1095,2447,1408,1039,246,190,56
`20,`000,STATE - JHARKHAND,`13,`131,`1312,Weaving of textiles,68,48,20,60,44,16,8,4,4,60,24,36,53,22,31,7,2,5
`20,`000,STATE - JHARKHAND,`13,`131,`1313,Finishing of textiles,31,30,1,16,15,1,15,15,0,15,13,2,15,13,2,0,0,0
`20,`000,STATE - JHARKHAND,`13,`139,`0000,Manufacture of other textiles,653,568,85,536,476,60,117,92,25,620,467,153,580,434,146,40,33,7
`20,`000,STATE - JHARKHAND,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
`20,`000,STATE - JHARKHAND,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",53,47,6,29,29,0,24,18,6,10,8,2,7,5,2,3,3,0
`20,`000,STATE - JHARKHAND,`13,`139,`1393,Manufacture of carpets and rugs,225,213,12,204,195,9,21,18,3,250,212,38,228,190,38,22,22,0
`20,`000,STATE - JHARKHAND,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",155,109,46,124,83,41,31,26,5,232,131,101,224,129,95,8,2,6
`20,`000,STATE - JHARKHAND,`13,`139,`1399,Manufacture of other textiles n.e.c.,219,198,21,178,168,10,41,30,11,128,116,12,121,110,11,7,6,1
`20,`000,STATE - JHARKHAND,`14,`000,`0000,Manufacture of wearing apparel,738,610,128,368,327,41,370,283,87,262,132,130,193,100,93,69,32,37
`20,`000,STATE - JHARKHAND,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",725,598,127,358,318,40,367,280,87,251,125,126,188,99,89,63,26,37
`20,`000,STATE - JHARKHAND,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",725,598,127,358,318,40,367,280,87,251,125,126,188,99,89,63,26,37
`20,`000,STATE - JHARKHAND,`14,`142,`0000,Manufacture of articles of fur,4,3,1,4,3,1,0,0,0,9,7,2,3,1,2,6,6,0
`20,`000,STATE - JHARKHAND,`14,`142,`1420,Manufacture of articles of fur,4,3,1,4,3,1,0,0,0,9,7,2,3,1,2,6,6,0
`20,`000,STATE - JHARKHAND,`14,`143,`0000,Manufacture of knitted and crocheted apparel,9,9,0,6,6,0,3,3,0,2,0,2,2,0,2,0,0,0
`20,`000,STATE - JHARKHAND,`14,`143,`1430,Manufacture of knitted and crocheted apparel,9,9,0,6,6,0,3,3,0,2,0,2,2,0,2,0,0,0
`20,`000,STATE - JHARKHAND,`15,`000,`0000,Manufacture of leather and related products,617,586,31,417,392,25,200,194,6,243,215,28,197,173,24,46,42,4
`20,`000,STATE - JHARKHAND,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",89,75,14,86,72,14,3,3,0,37,18,19,32,15,17,5,3,2
`20,`000,STATE - JHARKHAND,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,38,31,7,35,28,7,3,3,0,25,9,16,23,9,14,2,0,2
`20,`000,STATE - JHARKHAND,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",51,44,7,51,44,7,0,0,0,12,9,3,9,6,3,3,3,0
`20,`000,STATE - JHARKHAND,`15,`152,`0000,Manufacture of footwear,528,511,17,331,320,11,197,191,6,206,197,9,165,158,7,41,39,2
`20,`000,STATE - JHARKHAND,`15,`152,`1520,Manufacture of footwear,528,511,17,331,320,11,197,191,6,206,197,9,165,158,7,41,39,2
`20,`000,STATE - JHARKHAND,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",20634,11771,8863,18817,10660,8157,1817,1111,706,16196,5936,10260,15355,5499,9856,841,437,404
`20,`000,STATE - JHARKHAND,`16,`161,`0000,Sawmilling and planing of wood,77,77,0,34,34,0,43,43,0,52,52,0,49,49,0,3,3,0
`20,`000,STATE - JHARKHAND,`16,`161,`1610,Saw milling and planing of wood,77,77,0,34,34,0,43,43,0,52,52,0,49,49,0,3,3,0
`20,`000,STATE - JHARKHAND,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",20557,11694,8863,18783,10626,8157,1774,1068,706,16144,5884,10260,15306,5450,9856,838,434,404
`20,`000,STATE - JHARKHAND,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",39,30,9,33,24,9,6,6,0,25,18,7,22,15,7,3,3,0
`20,`000,STATE - JHARKHAND,`16,`162,`1622,Manufacture of builders’ carpentry and joinery,71,71,0,53,53,0,18,18,0,37,37,0,32,32,0,5,5,0
`20,`000,STATE - JHARKHAND,`16,`162,`1623,Manufacture of wooden containers,16961,9638,7323,15647,8968,6679,1314,670,644,10809,4701,6108,10069,4342,5727,740,359,381
`20,`000,STATE - JHARKHAND,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",3486,1955,1531,3050,1581,1469,436,374,62,5273,1128,4145,5183,1061,4122,90,67,23
`20,`000,STATE - JHARKHAND,`17,`000,`0000,Manufacture of paper and paper products,60,54,6,19,19,0,41,35,6,32,13,19,21,8,13,11,5,6
`20,`000,STATE - JHARKHAND,`17,`170,`0000,Manufacture of paper and paper products,60,54,6,19,19,0,41,35,6,32,13,19,21,8,13,11,5,6
`20,`000,STATE - JHARKHAND,`17,`170,`1701,"Manufacture of pulp, paper and paperboard",2,2,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0
`20,`000,STATE - JHARKHAND,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,4,4,0,2,2,0,2,2,0,10,4,6,7,1,6,3,3,0
`20,`000,STATE - JHARKHAND,`17,`170,`1709,Manufacture of other articles of paper and paperboard,54,48,6,17,17,0,37,31,6,21,8,13,13,6,7,8,2,6
`20,`000,STATE - JHARKHAND,`18,`000,`0000,Printing and reproduction of recorded media,222,193,29,43,37,6,179,156,23,35,35,0,22,22,0,13,13,0
`20,`000,STATE - JHARKHAND,`18,`181,`0000,Printing and service activities related to printing,222,193,29,43,37,6,179,156,23,35,35,0,22,22,0,13,13,0
`20,`000,STATE - JHARKHAND,`18,`181,`1811,Printing,129,114,15,40,34,6,89,80,9,22,22,0,13,13,0,9,9,0
`20,`000,STATE - JHARKHAND,`18,`181,`1812,Service activities related to printing,93,79,14,3,3,0,90,76,14,13,13,0,9,9,0,4,4,0
`20,`000,STATE - JHARKHAND,`19,`000,`0000,Manufacture of coke and refined petroleum products,409,345,64,272,218,54,137,127,10,108,96,12,73,67,6,35,29,6
`20,`000,STATE - JHARKHAND,`19,`191,`0000,Manufacture of coke oven products,369,307,62,264,212,52,105,95,10,90,78,12,61,55,6,29,23,6
`20,`000,STATE - JHARKHAND,`19,`191,`1910,Manufacture of coke oven products,369,307,62,264,212,52,105,95,10,90,78,12,61,55,6,29,23,6
`20,`000,STATE - JHARKHAND,`19,`192,`0000,Manufacture of refined petroleum products,40,38,2,8,6,2,32,32,0,18,18,0,12,12,0,6,6,0
`20,`000,STATE - JHARKHAND,`19,`192,`1920,Manufacture of refined petroleum products,40,38,2,8,6,2,32,32,0,18,18,0,12,12,0,6,6,0
`20,`000,STATE - JHARKHAND,`20,`000,`0000,Manufacture of chemicals and chemical products,475,426,49,185,166,19,290,260,30,164,95,69,87,60,27,77,35,42
`20,`000,STATE - JHARKHAND,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",36,36,0,13,13,0,23,23,0,2,2,0,2,2,0,0,0,0
`20,`000,STATE - JHARKHAND,`20,`201,`2011,Manufacture of basic chemicals,18,18,0,13,13,0,5,5,0,2,2,0,2,2,0,0,0,0
`20,`000,STATE - JHARKHAND,`20,`201,`2012,Manufacture of fertilizers and nitrogen compounds,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
`20,`000,STATE - JHARKHAND,`20,`202,`0000,Manufacture of other chemical products,439,390,49,172,153,19,267,237,30,162,93,69,85,58,27,77,35,42
`20,`000,STATE - JHARKHAND,`20,`202,`2021,Manufacture of pesticides and other agrochemical products,24,24,0,18,18,0,6,6,0,20,12,8,0,0,0,20,12,8
`20,`000,STATE - JHARKHAND,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",62,49,13,32,26,6,30,23,7,49,25,24,47,25,22,2,0,2
`20,`000,STATE - JHARKHAND,`20,`202,`2023,"Manufacture of soap and detergents, cleaning and polishing preparations,",219,192,27,89,80,9,130,112,18,72,50,22,32,27,5,40,23,17
`20,`000,STATE - JHARKHAND,`20,`202,`2029,Manufacture of other chemical products n.e.c.,134,125,9,33,29,4,101,96,5,21,6,15,6,6,0,15,0,15
`20,`000,STATE - JHARKHAND,`21,`000,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",39,32,7,26,19,7,13,13,0,13,13,0,12,12,0,1,1,0
`20,`000,STATE - JHARKHAND,`21,`210,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",39,32,7,26,19,7,13,13,0,13,13,0,12,12,0,1,1,0
`20,`000,STATE - JHARKHAND,`21,`210,`2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical",39,32,7,26,19,7,13,13,0,13,13,0,12,12,0,1,1,0
