State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`05,`000,STATE - UTTARAKHAND,`01,`012,`0128,"Growing of spices, aromatic, drug and pharmaceutical crops",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`012,`0129,Growing of other perennial crops,18,12,6,16,10,6,2,2,0,10,10,0,8,8,0,2,2,0
`05,`000,STATE - UTTARAKHAND,`01,`013,`0000,Plant propagation,6,4,2,6,4,2,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`013,`0130,Plant propagation,6,4,2,6,4,2,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`014,`0000,Animal production,498,256,242,484,244,240,14,12,2,540,118,422,526,118,408,14,0,14
`05,`000,STATE - UTTARAKHAND,`01,`014,`0141,Raising of cattle and buffaloes,222,58,164,216,54,162,6,4,2,206,36,170,194,36,158,12,0,12
`05,`000,STATE - UTTARAKHAND,`01,`014,`0144,Raising of sheep and goats,146,120,26,140,114,26,6,6,0,48,28,20,48,28,20,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`014,`0146,Raising of poultry,12,10,2,12,10,2,0,0,0,8,4,4,8,4,4,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`014,`0149,Raising of other animals,118,68,50,116,66,50,2,2,0,278,50,228,276,50,226,2,0,2
`05,`000,STATE - UTTARAKHAND,`01,`015,`0000,Mixed farming,82,48,34,80,48,32,2,0,2,36,14,22,36,14,22,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`015,`0150,Mixed farming,82,48,34,80,48,32,2,0,2,36,14,22,36,14,22,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`016,`0000,Support activities to agriculture and post-harvest crop activities,118,100,18,96,78,18,22,22,0,146,50,96,142,50,92,4,0,4
`05,`000,STATE - UTTARAKHAND,`01,`016,`0161,Support activities for crop production,56,50,6,50,44,6,6,6,0,62,22,40,62,22,40,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`016,`0162,Support activities for animal production,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`01,`016,`0163,Post-harvest crop activities,60,50,10,44,34,10,16,16,0,84,28,56,80,28,52,4,0,4
`05,`000,STATE - UTTARAKHAND,`02,`000,`0000,Forestry and logging,52,50,2,48,46,2,4,4,0,74,24,50,74,24,50,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`021,`0000,Silviculture and other forestry activities,18,16,2,16,14,2,2,2,0,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`021,`0210,Silviculture and other forestry activities,18,16,2,16,14,2,2,2,0,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`022,`0000,Logging,18,18,0,16,16,0,2,2,0,50,8,42,50,8,42,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`022,`0220,Logging,18,18,0,16,16,0,2,2,0,50,8,42,50,8,42,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`023,`0000,Gathering of non-wood forest products,8,8,0,8,8,0,0,0,0,16,8,8,16,8,8,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`023,`0230,Gathering of non-wood forest products,8,8,0,8,8,0,0,0,0,16,8,8,16,8,8,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`024,`0000,Support services to forestry,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`02,`024,`0240,Support services to forestry,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`03,`000,`0000,Fishing and aquaculture,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`03,`031,`0000,Fishing,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`03,`031,`0311,Marine fishing,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`03,`032,`0000,Aquaculture,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`03,`032,`0322,Freshwater aquaculture,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`05,`000,`0000,Mining of coal and lignite,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`05,`051,`0000,Mining of hard coal,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`05,`051,`0510,Mining of hard coal,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`07,`000,`0000,Mining of metal ores,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`07,`072,`0000,Mining of non-ferrous metal ores,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`07,`072,`0729,Mining of other non-ferrous metal ores,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`08,`000,`0000,Other mining and quarrying,232,222,10,232,222,10,0,0,0,36,32,4,32,28,4,4,4,0
`05,`000,STATE - UTTARAKHAND,`08,`081,`0000,"Quarrying of stone, sand and clay",24,22,2,24,22,2,0,0,0,12,12,0,12,12,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`08,`081,`0810,"Quarrying of stone, sand and clay",24,22,2,24,22,2,0,0,0,12,12,0,12,12,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`08,`089,`0000,Mining and quarrying n.e.c.,208,200,8,208,200,8,0,0,0,24,20,4,20,16,4,4,4,0
`05,`000,STATE - UTTARAKHAND,`08,`089,`0899,Other mining and quarrying n.e.c.,208,200,8,208,200,8,0,0,0,24,20,4,20,16,4,4,4,0
`05,`000,STATE - UTTARAKHAND,`10,`000,`0000,Manufacture of food products,724,550,174,634,474,160,90,76,14,494,210,284,486,206,280,8,4,4
`05,`000,STATE - UTTARAKHAND,`10,`101,`0000,Processing and preserving of meat,18,10,8,16,8,8,2,2,0,8,4,4,8,4,4,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`101,`1010,Processing and preserving of meat,18,10,8,16,8,8,2,2,0,8,4,4,8,4,4,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`103,`0000,Processing and preserving of fruit and vegetables,64,42,22,52,34,18,12,8,4,62,28,34,62,28,34,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`103,`1030,Processing and preserving of fruit and vegetables,64,42,22,52,34,18,12,8,4,62,28,34,62,28,34,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`104,`0000,Manufacture of vegetable and animal oils and fats,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`104,`1040,Manufacture of vegetable and animal oils and fats,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`105,`0000,Manufacture of dairy products,142,74,68,134,66,68,8,8,0,260,76,184,258,76,182,2,0,2
`05,`000,STATE - UTTARAKHAND,`10,`105,`1050,Manufacture of dairy products,142,74,68,134,66,68,8,8,0,260,76,184,258,76,182,2,0,2
`05,`000,STATE - UTTARAKHAND,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",210,170,40,188,154,34,22,16,6,98,52,46,96,52,44,2,0,2
`05,`000,STATE - UTTARAKHAND,`10,`106,`1061,Manufacture of grain mill products,210,170,40,188,154,34,22,16,6,98,52,46,96,52,44,2,0,2
`05,`000,STATE - UTTARAKHAND,`10,`107,`0000,Manufacture of other food products,286,250,36,242,210,32,44,40,4,66,50,16,62,46,16,4,4,0
`05,`000,STATE - UTTARAKHAND,`10,`107,`1071,Manufacture of bakery products,38,38,0,34,34,0,4,4,0,6,6,0,6,6,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`107,`1072,Manufacture of sugar,58,56,2,52,50,2,6,6,0,20,20,0,20,20,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",22,22,0,16,16,0,6,6,0,4,4,0,2,2,0,2,2,0
`05,`000,STATE - UTTARAKHAND,`10,`107,`1075,Manufacture of prepared meals and dishes,104,86,18,90,76,14,14,10,4,24,10,14,24,10,14,0,0,0
`05,`000,STATE - UTTARAKHAND,`10,`107,`1079,Manufacture of other food products n.e.c.,64,48,16,50,34,16,14,14,0,12,10,2,10,8,2,2,2,0
`05,`000,STATE - UTTARAKHAND,`11,`000,`0000,Manufacture of beverages,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`11,`110,`0000,Manufacture of beverages,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`12,`000,`0000,Manufacture of tobacco products,10,8,2,6,4,2,4,4,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`12,`120,`0000,Manufacture of tobacco products,10,8,2,6,4,2,4,4,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`12,`120,`1200,Manufacture of tobacco products,10,8,2,6,4,2,4,4,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`13,`000,`0000,Manufacture of textiles,1570,484,1086,1424,444,980,146,40,106,1818,417,1401,1548,388,1160,270,29,241
`05,`000,STATE - UTTARAKHAND,`13,`131,`0000,"Spinning, weaving and finishing of textiles",998,370,628,860,332,528,138,38,100,1298,379,919,1178,350,828,120,29,91
`05,`000,STATE - UTTARAKHAND,`13,`131,`1311,Preparation and spinning of textile fibres,235,128,107,196,114,82,39,14,25,226,76,150,212,66,146,14,10,4
`05,`000,STATE - UTTARAKHAND,`13,`131,`1312,Weaving of textiles,688,226,462,590,202,388,98,24,74,992,275,717,896,260,636,96,15,81
`05,`000,STATE - UTTARAKHAND,`13,`131,`1313,Finishing of textiles,75,16,59,74,16,58,1,0,1,80,28,52,70,24,46,10,4,6
`05,`000,STATE - UTTARAKHAND,`13,`139,`0000,Manufacture of other textiles,572,114,458,564,112,452,8,2,6,520,38,482,370,38,332,150,0,150
`05,`000,STATE - UTTARAKHAND,`13,`139,`1391,Manufacture of knitted and crocheted fabrics,30,6,24,30,6,24,0,0,0,34,0,34,26,0,26,8,0,8
`05,`000,STATE - UTTARAKHAND,`13,`139,`1392,"Manufacture of made-up textile articles, except apparel",2,2,0,2,2,0,0,0,0,12,4,8,12,4,8,0,0,0
`05,`000,STATE - UTTARAKHAND,`13,`139,`1393,Manufacture of carpets and rugs,452,70,382,446,68,378,6,2,4,444,32,412,310,32,278,134,0,134
`05,`000,STATE - UTTARAKHAND,`13,`139,`1394,"Manufacture of cordage, rope, twine and netting",6,2,4,6,2,4,0,0,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`13,`139,`1399,Manufacture of other textiles n.e.c.,82,34,48,80,34,46,2,0,2,28,2,26,20,2,18,8,0,8
`05,`000,STATE - UTTARAKHAND,`14,`000,`0000,Manufacture of wearing apparel,405,315,90,336,260,76,69,55,14,195,35,160,174,32,142,21,3,18
`05,`000,STATE - UTTARAKHAND,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",399,313,86,330,258,72,69,55,14,191,35,156,170,32,138,21,3,18
`05,`000,STATE - UTTARAKHAND,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",399,313,86,330,258,72,69,55,14,191,35,156,170,32,138,21,3,18
`05,`000,STATE - UTTARAKHAND,`14,`143,`0000,Manufacture of knitted and crocheted apparel,6,2,4,6,2,4,0,0,0,4,0,4,4,0,4,0,0,0
`05,`000,STATE - UTTARAKHAND,`14,`143,`1430,Manufacture of knitted and crocheted apparel,6,2,4,6,2,4,0,0,0,4,0,4,4,0,4,0,0,0
`05,`000,STATE - UTTARAKHAND,`15,`000,`0000,Manufacture of leather and related products,14,14,0,10,10,0,4,4,0,16,8,8,12,6,6,4,2,2
`05,`000,STATE - UTTARAKHAND,`15,`151,`0000,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,2,0,2
`05,`000,STATE - UTTARAKHAND,`15,`151,`1511,Tanning and dressing of leather; dressing and dyeing of fur,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
`05,`000,STATE - UTTARAKHAND,`15,`151,`1512,"Manufacture of luggage, handbags and the like, saddlery and harness",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`15,`152,`0000,Manufacture of footwear,14,14,0,10,10,0,4,4,0,12,8,4,10,6,4,2,2,0
`05,`000,STATE - UTTARAKHAND,`15,`152,`1520,Manufacture of footwear,14,14,0,10,10,0,4,4,0,12,8,4,10,6,4,2,2,0
`05,`000,STATE - UTTARAKHAND,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",66,42,24,62,40,22,4,2,2,58,36,22,48,30,18,10,6,4
`05,`000,STATE - UTTARAKHAND,`16,`161,`0000,Sawmilling and planing of wood,22,18,4,20,16,4,2,2,0,14,12,2,8,6,2,6,6,0
`05,`000,STATE - UTTARAKHAND,`16,`161,`1610,Saw milling and planing of wood,22,18,4,20,16,4,2,2,0,14,12,2,8,6,2,6,6,0
`05,`000,STATE - UTTARAKHAND,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",44,24,20,42,24,18,2,0,2,44,24,20,40,24,16,4,0,4
`05,`000,STATE - UTTARAKHAND,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`16,`162,`1623,Manufacture of wooden containers,12,6,6,10,6,4,2,0,2,16,6,10,16,6,10,0,0,0
`05,`000,STATE - UTTARAKHAND,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",28,14,14,28,14,14,0,0,0,28,18,10,24,18,6,4,0,4
`05,`000,STATE - UTTARAKHAND,`17,`000,`0000,Manufacture of paper and paper products,36,30,6,34,28,6,2,2,0,6,6,0,6,6,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`17,`170,`0000,Manufacture of paper and paper products,36,30,6,34,28,6,2,2,0,6,6,0,6,6,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`17,`170,`1701,"Manufacture of pulp, paper and paperboard",6,4,2,6,4,2,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`17,`170,`1702,Manufacture of corrugated paper and paperboard and containers of,22,18,4,20,16,4,2,2,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`17,`170,`1709,Manufacture of other articles of paper and paperboard,8,8,0,8,8,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`18,`000,`0000,Printing and reproduction of recorded media,12,12,0,10,10,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`18,`181,`0000,Printing and service activities related to printing,12,12,0,10,10,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`18,`181,`1811,Printing,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`18,`181,`1812,Service activities related to printing,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`19,`000,`0000,Manufacture of coke and refined petroleum products,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`19,`192,`0000,Manufacture of refined petroleum products,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`19,`192,`1920,Manufacture of refined petroleum products,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`000,`0000,Manufacture of chemicals and chemical products,42,42,0,40,40,0,2,2,0,6,4,2,6,4,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`201,`2013,Manufacture of plastics and synthetic rubber in primary forms,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`202,`0000,Manufacture of other chemical products,42,42,0,40,40,0,2,2,0,4,2,2,4,2,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",12,12,0,10,10,0,2,2,0,4,2,2,4,2,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`202,`2023,"Manufacture of soap and detergents, cleaning and polishing preparations,",24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`20,`202,`2029,Manufacture of other chemical products n.e.c.,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`21,`000,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",30,20,10,24,18,6,6,2,4,4,2,2,4,2,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`21,`210,`0000,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",30,20,10,24,18,6,6,2,4,4,2,2,4,2,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`21,`210,`2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical",30,20,10,24,18,6,6,2,4,4,2,2,4,2,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`22,`000,`0000,Manufacture of rubber and plastics products,62,58,4,48,46,2,14,12,2,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`22,`221,`0000,Manufacture of rubber products,14,14,0,8,8,0,6,6,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`22,`221,`2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of,14,14,0,8,8,0,6,6,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`22,`222,`0000,Manufacture of plastics products,48,44,4,40,38,2,8,6,2,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`22,`222,`2220,Manufacture of plastics products,48,44,4,40,38,2,8,6,2,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`000,`0000,Manufacture of other non-metallic mineral products,174,128,46,164,118,46,10,10,0,52,42,10,52,42,10,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`231,`0000,Manufacture of glass and glass products,14,14,0,6,6,0,8,8,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`231,`2310,Manufacture of glass and glass products,14,14,0,6,6,0,8,8,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`239,`0000,Manufacture of non-metallic mineral products n.e.c.,160,114,46,158,112,46,2,2,0,52,42,10,52,42,10,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`239,`2391,Manufacture of refractory products,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`239,`2392,Manufacture of clay building materials,106,76,30,104,74,30,2,2,0,44,34,10,44,34,10,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`239,`2394,"Manufacture of cement, lime and plaster",0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`23,`239,`2395,"Manufacture of articles of concrete, cement and plaster",54,38,16,54,38,16,0,0,0,4,4,0,4,4,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`000,`0000,Manufacture of basic metals,24,24,0,22,22,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`241,`0000,Manufacture of basic iron and steel,16,16,0,14,14,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`241,`2410,Manufacture of basic iron and steel,16,16,0,14,14,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`242,`0000,Manufacture of basic precious and other non-ferrous metals,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`242,`2420,Manufacture of basic precious and other non-ferrous metals,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`243,`0000,Casting of metals,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`243,`2431,Casting of iron and steel,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`24,`243,`2432,Casting of non-ferrous metals,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`000,`0000,"Manufacture of fabricated metal products, except machinery and equipment",67,63,4,56,52,4,11,11,0,16,14,2,16,14,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`251,`0000,"Manufacture of structural metal products, tanks, reservoirs and steam",26,26,0,22,22,0,4,4,0,6,6,0,6,6,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`251,`2511,Manufacture of structural metal products,26,26,0,22,22,0,4,4,0,4,4,0,4,4,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`251,`2512,"Manufacture of tanks, reservoirs and containers of metal",0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`252,`0000,Manufacture of weapons and ammunition,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`252,`2520,Manufacture of weapons and ammunition,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`259,`0000,Manufacture of other fabricated metal products; metalworking service,39,35,4,32,28,4,7,7,0,10,8,2,10,8,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`259,`2592,Machining; treatment and coating of metals,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`259,`2593,"Manufacture of cutlery, hand tools and general hardware",31,27,4,26,22,4,5,5,0,8,8,0,8,8,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`25,`259,`2599,Manufacture of other fabricated metal products n.e.c.,4,4,0,2,2,0,2,2,0,2,0,2,2,0,2,0,0,0
`05,`000,STATE - UTTARAKHAND,`26,`000,`0000,"Manufacture of computer, electronic and optical products",10,8,2,6,4,2,4,4,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`26,`262,`0000,Manufacture of computers and peripheral equipment,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`26,`262,`2620,Manufacture of computers and peripheral equipment,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`05,`000,STATE - UTTARAKHAND,`26,`263,`0000,Manufacture of communication equipment,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
